Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 26, 2024 12:00 AM to Sat, Jun 1, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,1,0,2,0,4
6:00AM - 6:59AM,0,0,103,87,99,72,0,361
7:00AM - 7:59AM,0,0,139,151,105,55,0,450
8:00AM - 8:59AM,0,0,192,260,189,88,0,729
9:00AM - 9:59AM,105,0,249,302,254,180,122,1212
10:00AM - 10:59AM,65,0,292,272,294,213,128,1264
11:00AM - 11:59AM,133,0,325,319,356,282,125,1540
12:00PM - 12:59PM,110,0,268,311,273,234,129,1325
1:00PM - 1:59PM,135,0,334,314,318,216,139,1456
2:00PM - 2:59PM,131,0,332,278,301,147,157,1346
3:00PM - 3:59PM,118,0,359,350,325,183,137,1472
4:00PM - 4:59PM,152,0,432,400,391,224,132,1731
5:00PM - 5:59PM,129,0,441,422,319,222,128,1661
6:00PM - 6:59PM,140,0,344,418,278,159,125,1464
7:00PM - 7:59PM,101,0,313,289,217,120,86,1126
8:00PM - 8:59PM,38,0,242,222,185,32,25,744
9:00PM - 9:59PM,0,0,187,151,119,0,0,457
10:00PM - 10:59PM,0,0,24,30,21,0,0,75
Totals:,1357,0,4577,4577,4044,2429,1433,18417
"Mon, Mar 3 2025 3:15P",,,,,,,,Page: 1/1
