Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Apr 11, 2016 12:00 AM to Sun, Apr 17, 2016 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,2,0,4,0,0,0,6
7:00AM - 7:59AM,0,0,1,0,1,0,0,2
8:00AM - 8:59AM,0,0,2,0,0,0,0,2
9:00AM - 9:59AM,0,2,0,0,0,0,0,2
10:00AM - 10:59AM,0,1,0,1,1,0,0,3
11:00AM - 11:59AM,1,0,1,2,1,2,0,7
12:00PM - 12:59PM,0,0,0,0,1,0,0,1
1:00PM - 1:59PM,0,2,0,0,0,0,1,3
2:00PM - 2:59PM,0,0,0,1,1,0,0,2
3:00PM - 3:59PM,2,1,0,1,0,1,3,8
4:00PM - 4:59PM,0,1,0,1,2,1,3,8
5:00PM - 5:59PM,2,0,1,1,0,0,0,4
6:00PM - 6:59PM,1,2,0,0,1,1,0,5
8:00PM - 8:59PM,0,0,1,0,0,0,0,1
9:00PM - 9:59PM,0,0,2,0,0,0,0,2
Membership Totals:,6,11,8,11,8,5,7,56
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,3,3,2,3,2,0,13
7:00AM - 7:59AM,0,1,4,2,1,4,0,12
8:00AM - 8:59AM,0,2,2,3,0,0,0,7
9:00AM - 9:59AM,0,3,2,2,0,0,1,8
10:00AM - 10:59AM,3,4,5,5,1,7,5,30
11:00AM - 11:59AM,5,2,5,3,0,3,3,21
12:00PM - 12:59PM,4,1,3,1,2,4,6,21
1:00PM - 1:59PM,1,3,1,3,1,1,2,12
2:00PM - 2:59PM,4,3,6,2,2,2,3,22
3:00PM - 3:59PM,3,5,3,6,3,2,3,25
4:00PM - 4:59PM,4,1,5,2,1,6,2,21
5:00PM - 5:59PM,1,10,10,7,8,3,2,41
6:00PM - 6:59PM,3,6,6,8,4,7,6,40
7:00PM - 7:59PM,2,3,5,6,2,1,4,23
8:00PM - 8:59PM,2,4,2,4,7,2,0,21
9:00PM - 9:59PM,0,4,2,5,3,3,1,18
10:00PM - 10:59PM,2,1,3,3,3,4,1,17
11:00PM - 11:59PM,1,0,0,0,0,0,0,1
Membership Totals:,35,56,67,64,41,51,39,353
Membership Type: Class MWF,,,,,,,,
3:00PM - 3:59PM,0,2,0,0,0,0,0,2
Membership Totals:,0,2,0,0,0,0,0,2
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,4,7,4,3,5,0,23
7:00AM - 7:59AM,0,1,1,3,1,0,0,6
8:00AM - 8:59AM,0,0,0,2,1,0,0,3
9:00AM - 9:59AM,0,3,1,3,0,0,0,7
10:00AM - 10:59AM,0,1,4,3,2,3,4,17
11:00AM - 11:59AM,4,3,2,2,2,2,3,18
12:00PM - 12:59PM,2,3,6,0,0,4,6,21
