Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, May 23, 2016 12:00 AM to Sun, May 29, 2016 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,1,1,0,1,0,3
7:00AM - 7:59AM,0,1,0,0,0,1,0,2
8:00AM - 8:59AM,0,3,1,1,0,1,0,6
9:00AM - 9:59AM,0,0,0,1,0,0,0,1
10:00AM - 10:59AM,1,0,0,0,1,0,2,4
11:00AM - 11:59AM,0,3,0,2,1,1,0,7
12:00PM - 12:59PM,0,3,0,0,0,1,0,4
1:00PM - 1:59PM,1,1,0,0,0,0,0,2
2:00PM - 2:59PM,0,0,0,1,0,2,0,3
3:00PM - 3:59PM,2,1,1,1,1,0,0,6
4:00PM - 4:59PM,1,0,0,0,1,1,0,3
5:00PM - 5:59PM,0,0,1,0,0,0,1,2
6:00PM - 6:59PM,0,2,2,1,1,0,0,6
7:00PM - 7:59PM,0,0,0,0,1,0,0,1
9:00PM - 9:59PM,0,0,1,0,1,0,0,2
Membership Totals:,5,14,7,8,7,8,3,52
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,0,4,3,3,1,0,11
7:00AM - 7:59AM,0,5,2,0,3,1,0,11
8:00AM - 8:59AM,0,1,0,0,1,2,0,4
9:00AM - 9:59AM,0,1,0,1,1,0,0,3
10:00AM - 10:59AM,6,3,1,4,2,3,4,23
11:00AM - 11:59AM,3,3,1,2,0,6,2,17
12:00PM - 12:59PM,1,1,2,1,0,1,2,8
1:00PM - 1:59PM,0,0,2,0,2,2,4,10
2:00PM - 2:59PM,1,2,2,2,2,2,0,11
3:00PM - 3:59PM,2,3,2,4,0,2,0,13
4:00PM - 4:59PM,4,4,3,3,5,2,2,23
5:00PM - 5:59PM,3,5,5,2,6,3,1,25
6:00PM - 6:59PM,5,3,4,4,3,2,4,25
7:00PM - 7:59PM,3,5,3,4,8,1,1,25
8:00PM - 8:59PM,0,4,3,2,1,2,0,12
9:00PM - 9:59PM,0,2,6,2,3,2,3,18
10:00PM - 10:59PM,0,3,3,2,4,1,1,14
11:00PM - 11:59PM,1,0,0,0,1,1,0,3
Membership Totals:,29,45,43,36,45,34,24,256
Membership Type: Class MWF,,,,,,,,
1:00PM - 1:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,1,0,0,0,0,0,1
Membership Type: Community Members,,,,,,,,
5:00AM - 5:59AM,0,0,0,0,1,0,0,1
6:00AM - 6:59AM,0,5,3,4,5,2,0,19
7:00AM - 7:59AM,0,1,1,1,4,1,0,8
8:00AM - 8:59AM,0,1,1,1,0,1,0,4
9:00AM - 9:59AM,0,2,1,1,2,2,0,8
10:00AM - 10:59AM,1,6,4,7,2,5,1,26
11:00AM - 11:59AM,4,1,1,0,2,2,3,13
12:00PM - 12:59PM,2,1,3,1,1,0,1,9
1:00PM - 1:59PM,1,2,3,1,1,3,0,11
2:00PM - 2:59PM,3,4,2,6,2,3,3,23
3:00PM - 3:59PM,1,2,4,5,5,1,3,21
4:00PM - 4:59PM,4,3,4,2,5,3,2,23
5:00PM - 5:59PM,1,5,4,3,1,1,2,17
6:00PM - 6:59PM,2,1,6,3,3,1,2,18
7:00PM - 7:59PM,1,7,5,4,4,3,2,26
8:00PM - 8:59PM,0,6,2,7,4,0,2,21
9:00PM - 9:59PM,1,3,3,6,3,2,1,19
10:00PM - 10:59PM,0,1,2,2,6,0,2,13
11:00PM - 11:59PM,0,2,0,0,0,0,0,2
Membership Totals:,21,53,49,54,51,30,24,282
Membership Type: Current Student,,,,,,,,
5:00AM - 5:59AM,0,0,0,0,6,0,0,6
6:00AM - 6:59AM,0,89,65,71,83,22,0,330
7:00AM - 7:59AM,0,80,68,74,28,31,0,281
8:00AM - 8:59AM,0,136,176,156,140,63,0,671
9:00AM - 9:59AM,2,262,224,250,208,109,0,1055
10:00AM - 10:59AM,79,250,209,254,203,150,116,1261
11:00AM - 11:59AM,80,263,271,256,234,158,73,1335
12:00PM - 12:59PM,77,233,263,237,254,113,97,1274
1:00PM - 1:59PM,95,265,277,249,221,162,85,1354
2:00PM - 2:59PM,111,179,229,177,219,194,91,1200
3:00PM - 3:59PM,137,304,286,273,271,191,136,1598
4:00PM - 4:59PM,130,263,301,254,261,204,114,1527
5:00PM - 5:59PM,143,332,300,282,241,198,93,1589
6:00PM - 6:59PM,124,289,236,252,207,127,83,1318
7:00PM - 7:59PM,116,235,206,219,182,97,68,1123
8:00PM - 8:59PM,96,247,265,225,199,85,67,1184
9:00PM - 9:59PM,101,223,281,231,186,80,130,1232
10:00PM - 10:59PM,53,125,135,133,88,30,64,628
11:00PM - 11:59PM,14,29,27,27,22,3,15,137
Membership Totals:,1358,3804,3819,3620,3253,2017,1232,19103
Membership Type: Current Student 1,,,,,,,,
11:00AM - 11:59AM,0,0,1,0,0,0,0,1
11:00PM - 11:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,1,1,0,0,0,0,2
Membership Type: PE & Rec Staff,,,,,,,,
9:00AM - 9:59AM,0,3,1,1,1,0,0,6
10:00AM - 10:59AM,0,0,0,1,0,0,0,1
11:00AM - 11:59AM,0,1,1,1,0,0,0,3
12:00PM - 12:59PM,0,1,0,1,0,0,0,2
1:00PM - 1:59PM,1,2,0,2,0,0,0,5
2:00PM - 2:59PM,0,1,0,1,0,1,0,3
4:00PM - 4:59PM,1,0,0,0,0,0,0,1
5:00PM - 5:59PM,0,1,0,0,0,0,0,1
7:00PM - 7:59PM,0,0,0,0,1,0,0,1
8:00PM - 8:59PM,0,0,1,0,1,0,0,2
10:00PM - 10:59PM,0,0,0,0,0,1,0,1
Membership Totals:,2,9,3,7,3,2,0,26
Totals:,1415,3927,3922,3725,3359,2091,1283,19722
"Mon, Feb 3 2025 10:10A",,,,,,,,Page: 1/1
