Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Apr 5, 2021 12:00 AM to Sun, Apr 11, 2021 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: Current Student,,,,,,,,
5:00AM - 5:59AM,0,4,0,0,0,0,0,4
6:00AM - 6:59AM,0,54,59,76,47,64,0,300
7:00AM - 7:59AM,0,112,93,138,100,64,0,507
8:00AM - 8:59AM,0,118,106,114,85,77,0,500
9:00AM - 9:59AM,0,127,143,138,144,98,0,650
10:00AM - 10:59AM,122,127,151,110,129,63,127,829
11:00AM - 11:59AM,82,90,80,82,89,91,97,611
12:00PM - 12:59PM,51,172,159,187,137,128,68,902
1:00PM - 1:59PM,49,127,124,113,122,110,73,718
2:00PM - 2:59PM,79,88,95,86,106,73,92,619
3:00PM - 3:59PM,52,109,116,112,128,92,68,677
4:00PM - 4:59PM,89,156,148,151,132,86,79,841
5:00PM - 5:59PM,3,139,169,172,155,99,8,745
6:00PM - 6:59PM,0,144,169,163,121,79,0,676
7:00PM - 7:59PM,0,15,14,21,21,16,0,87
8:00PM - 8:59PM,0,0,0,0,0,2,0,2
Membership Totals:,527,1582,1626,1663,1516,1142,612,8668
Membership Type: PE & Rec Staff,,,,,,,,
9:00AM - 9:59AM,0,0,1,0,1,0,0,2
10:00AM - 10:59AM,0,0,1,0,2,0,0,3
11:00AM - 11:59AM,0,1,1,0,0,0,0,2
1:00PM - 1:59PM,0,0,0,1,0,0,0,1
3:00PM - 3:59PM,0,1,0,1,1,0,0,3
5:00PM - 5:59PM,0,0,1,0,2,0,0,3
Membership Totals:,0,2,4,2,6,0,0,14
Membership Type: Spring 2021 - Faculty/Staff GX Turnstile Access,,,,,,,,
8:00AM - 8:59AM,0,1,0,0,0,1,0,2
11:00AM - 11:59AM,0,2,2,1,2,1,0,8
3:00PM - 3:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,3,3,1,2,2,0,11
Membership Type: Student Off Term,,,,,,,,
10:00AM - 10:59AM,0,0,1,0,1,1,0,3
11:00AM - 11:59AM,0,0,0,0,1,0,1,2
12:00PM - 12:59PM,0,1,0,0,0,0,0,1
1:00PM - 1:59PM,0,0,0,0,0,1,0,1
2:00PM - 2:59PM,0,0,1,2,1,0,0,4
3:00PM - 3:59PM,0,0,0,0,0,0,2,2
4:00PM - 4:59PM,0,0,0,3,0,0,0,3
6:00PM - 6:59PM,0,1,1,0,1,0,0,3
Membership Totals:,0,2,3,5,4,2,3,19
Totals:,527,1589,1636,1671,1528,1146,615,8712
"Mon, Feb 10 2025 10:24A",,,,,,,,Page: 1/1
