Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jun 21, 2021 12:00 AM to Sun, Jun 27, 2021 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,1,0,1,0,0,0,2
7:00AM - 7:59AM,0,0,0,0,0,1,0,1
10:00AM - 10:59AM,0,0,1,0,2,0,0,3
11:00AM - 11:59AM,0,1,1,1,1,0,0,4
12:00PM - 12:59PM,0,0,1,0,1,1,4,7
1:00PM - 1:59PM,1,0,0,0,0,0,1,2
3:00PM - 3:59PM,1,1,1,1,2,1,1,8
5:00PM - 5:59PM,0,0,0,1,0,0,0,1
6:00PM - 6:59PM,0,0,1,0,1,0,0,2
Membership Totals:,2,3,5,4,7,3,6,30
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,0,3,0,0,0,0,3
7:00AM - 7:59AM,0,1,0,0,1,0,0,2
8:00AM - 8:59AM,0,0,0,0,1,0,0,1
9:00AM - 9:59AM,0,5,2,4,2,3,0,16
10:00AM - 10:59AM,0,0,0,0,0,1,0,1
11:00AM - 11:59AM,3,0,0,0,1,0,1,5
12:00PM - 12:59PM,2,0,0,0,0,0,9,11
1:00PM - 1:59PM,0,0,1,3,0,0,2,6
2:00PM - 2:59PM,1,0,0,0,0,0,1,2
3:00PM - 3:59PM,0,4,3,1,1,4,2,15
4:00PM - 4:59PM,0,1,0,2,1,0,0,4
5:00PM - 5:59PM,0,1,1,1,1,1,0,5
6:00PM - 6:59PM,0,1,2,2,0,0,0,5
Membership Totals:,6,13,12,13,8,9,15,76
Membership Type: Current Student,,,,,,,,
6:00AM - 6:59AM,0,8,6,4,4,6,0,28
7:00AM - 7:59AM,0,13,15,11,12,13,0,64
8:00AM - 8:59AM,0,2,2,3,2,0,0,9
9:00AM - 9:59AM,0,10,10,7,5,11,0,43
10:00AM - 10:59AM,0,13,15,12,19,18,0,77
11:00AM - 11:59AM,2,3,7,4,4,4,1,25
12:00PM - 12:59PM,9,16,16,16,18,16,22,113
1:00PM - 1:59PM,4,14,15,9,10,18,3,73
2:00PM - 2:59PM,2,6,4,10,6,5,3,36
3:00PM - 3:59PM,12,16,16,16,14,9,14,97
4:00PM - 4:59PM,3,17,20,8,9,12,1,70
5:00PM - 5:59PM,0,11,12,10,10,6,0,49
6:00PM - 6:59PM,0,11,20,29,15,8,0,83
Membership Totals:,32,140,158,139,128,126,44,767
Membership Type: Dependent/Spouse,,,,,,,,
7:00AM - 7:59AM,0,0,1,1,0,0,0,2
9:00AM - 9:59AM,0,1,0,0,0,0,0,1
11:00AM - 11:59AM,0,0,0,0,0,1,0,1
12:00PM - 12:59PM,0,1,0,0,0,0,1,2
2:00PM - 2:59PM,1,0,0,0,0,0,0,1
3:00PM - 3:59PM,0,0,0,0,1,0,0,1
6:00PM - 6:59PM,0,0,0,0,1,0,0,1
Membership Totals:,1,2,1,1,2,1,1,9
Membership Type: Faculty/Staff,,,,,,,,
6:00AM - 6:59AM,0,2,1,1,1,1,0,6
7:00AM - 7:59AM,0,2,1,2,0,3,0,8
9:00AM - 9:59AM,0,3,3,2,1,3,0,12
10:00AM - 10:59AM,0,1,6,5,4,3,0,19
11:00AM - 11:59AM,1,3,0,4,0,1,0,9
12:00PM - 12:59PM,2,1,2,1,5,2,2,15
1:00PM - 1:59PM,1,0,0,1,0,0,0,2
2:00PM - 2:59PM,1,1,0,0,0,0,0,2
3:00PM - 3:59PM,0,1,0,0,1,2,0,4
4:00PM - 4:59PM,0,4,4,2,1,2,0,13
5:00PM - 5:59PM,0,0,3,3,1,1,0,8
6:00PM - 6:59PM,0,0,1,1,2,0,0,4
Membership Totals:,5,18,21,22,16,18,2,102
Membership Type: PE & Rec Staff,,,,,,,,
7:00AM - 7:59AM,0,0,1,1,0,0,0,2
9:00AM - 9:59AM,0,0,1,1,1,1,0,4
10:00AM - 10:59AM,0,0,1,0,2,0,0,3
11:00AM - 11:59AM,1,4,4,1,3,4,0,17
12:00PM - 12:59PM,0,2,1,3,2,4,0,12
1:00PM - 1:59PM,1,2,0,2,0,1,1,7
2:00PM - 2:59PM,0,0,0,1,0,0,0,1
3:00PM - 3:59PM,0,0,1,1,0,0,0,2
4:00PM - 4:59PM,0,2,1,1,2,0,0,6
5:00PM - 5:59PM,0,4,6,1,2,0,0,13
6:00PM - 6:59PM,0,1,1,1,1,2,0,6
Membership Totals:,2,15,17,13,13,12,1,73
Membership Type: Spring 2021 - Faculty/Staff GX Turnstile Access,,,,,,,,
10:00AM - 10:59AM,0,0,3,0,2,0,0,5
11:00AM - 11:59AM,1,3,0,0,0,0,0,4
12:00PM - 12:59PM,0,0,0,0,0,1,0,1
5:00PM - 5:59PM,0,0,1,1,1,0,0,3
Membership Totals:,1,3,4,1,3,1,0,13
Membership Type: Student Off Term,,,,,,,,
6:00AM - 6:59AM,0,4,6,4,4,2,0,20
7:00AM - 7:59AM,0,6,11,8,10,12,0,47
8:00AM - 8:59AM,0,1,2,1,3,1,0,8
9:00AM - 9:59AM,0,5,8,9,9,5,0,36
10:00AM - 10:59AM,0,9,8,9,11,11,0,48
11:00AM - 11:59AM,5,1,4,3,3,5,0,21
12:00PM - 12:59PM,11,6,8,12,10,11,13,71
1:00PM - 1:59PM,4,9,9,5,6,4,2,39
2:00PM - 2:59PM,7,2,2,0,1,0,3,15
3:00PM - 3:59PM,5,9,5,14,12,11,10,66
4:00PM - 4:59PM,0,13,11,18,12,12,0,66
5:00PM - 5:59PM,0,13,10,13,8,3,0,47
6:00PM - 6:59PM,0,21,19,9,8,5,0,62
Membership Totals:,32,99,103,105,97,82,28,546
Totals:,81,293,321,298,274,252,97,1616
"Mon, Feb 10 2025 10:17A",,,,,,,,Page: 1/1
