Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Nov 2, 2015 12:00 AM to Sun, Nov 8, 2015 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,2,2,1,0,2,0,7
7:00AM - 7:59AM,0,0,0,2,0,0,0,2
8:00AM - 8:59AM,0,0,2,0,0,5,0,7
9:00AM - 9:59AM,0,0,0,3,2,0,0,5
10:00AM - 10:59AM,1,0,0,0,0,0,0,1
11:00AM - 11:59AM,2,3,0,3,0,4,1,13
12:00PM - 12:59PM,2,1,2,1,1,2,0,9
1:00PM - 1:59PM,0,0,0,0,0,0,1,1
2:00PM - 2:59PM,0,1,0,0,1,0,0,2
3:00PM - 3:59PM,1,2,2,1,0,0,0,6
4:00PM - 4:59PM,1,1,3,0,1,0,0,6
5:00PM - 5:59PM,0,5,1,1,3,0,0,10
6:00PM - 6:59PM,2,2,0,0,0,1,0,5
7:00PM - 7:59PM,0,0,0,0,0,1,0,1
8:00PM - 8:59PM,0,0,0,0,1,1,0,2
Membership Totals:,9,17,12,12,9,16,2,77
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,5,4,8,4,2,0,23
7:00AM - 7:59AM,0,2,6,4,0,1,0,13
8:00AM - 8:59AM,0,2,0,4,1,2,0,9
9:00AM - 9:59AM,0,2,5,2,2,3,0,14
10:00AM - 10:59AM,3,3,4,3,1,4,2,20
11:00AM - 11:59AM,0,6,2,4,3,5,2,22
12:00PM - 12:59PM,1,4,1,1,2,2,2,13
1:00PM - 1:59PM,2,2,3,1,4,1,2,15
2:00PM - 2:59PM,1,0,6,3,2,2,3,17
3:00PM - 3:59PM,4,6,0,4,3,1,2,20
4:00PM - 4:59PM,3,3,5,10,7,2,2,32
5:00PM - 5:59PM,2,7,8,3,3,0,4,27
6:00PM - 6:59PM,0,9,10,7,6,2,1,35
7:00PM - 7:59PM,1,3,4,6,5,4,0,23
8:00PM - 8:59PM,3,2,1,2,2,3,1,14
9:00PM - 9:59PM,1,1,0,1,1,0,0,4
10:00PM - 10:59PM,1,2,1,1,0,0,0,5
11:00PM - 11:59PM,1,0,0,0,0,0,1,2
Membership Totals:,23,59,60,64,46,34,22,308
Membership Type: Class MWF,,,,,,,,
5:00PM - 5:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,0,0,1,0,0,0,1
Membership Type: Class TU/TR,,,,,,,,
11:00AM - 11:59AM,0,0,1,0,1,0,0,2
Membership Totals:,0,0,1,0,1,0,0,2
Membership Type: Club Sports- Limited,,,,,,,,
5:00PM - 5:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,0,0,1,0,0,1
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,3,2,5,6,4,0,20
7:00AM - 7:59AM,0,1,2,1,1,1,0,6
8:00AM - 8:59AM,0,2,3,1,2,0,0,8
9:00AM - 9:59AM,0,1,2,3,4,2,0,12
10:00AM - 10:59AM,2,3,6,1,6,3,4,25
11:00AM - 11:59AM,4,5,0,2,1,5,1,18
12:00PM - 12:59PM,0,0,2,2,1,3,2,10
1:00PM - 1:59PM,0,1,1,3,0,1,5,11
2:00PM - 2:59PM,1,0,2,4,2,5,1,15
3:00PM - 3:59PM,1,4,2,3,2,4,2,18
4:00PM - 4:59PM,2,5,4,7,6,1,3,28
5:00PM - 5:59PM,4,8,11,7,6,5,2,43
6:00PM - 6:59PM,3,12,9,11,6,2,3,46
7:00PM - 7:59PM,2,3,4,2,1,2,1,15
8:00PM - 8:59PM,2,0,6,1,1,2,2,14
9:00PM - 9:59PM,3,6,6,5,1,2,0,23
10:00PM - 10:59PM,1,4,2,3,2,0,1,13
Membership Totals:,25,58,64,61,48,42,27,325
Membership Type: Current Student,,,,,,,,
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,74,121,65,73,35,0,368
7:00AM - 7:59AM,0,81,51,73,43,40,0,288
8:00AM - 8:59AM,0,211,171,215,151,83,0,831
9:00AM - 9:59AM,6,329,335,309,290,135,0,1404
10:00AM - 10:59AM,69,281,244,285,227,150,192,1448
11:00AM - 11:59AM,110,260,284,237,234,209,119,1453
12:00PM - 12:59PM,114,214,238,216,256,192,137,1367
1:00PM - 1:59PM,73,332,334,283,337,184,177,1720
2:00PM - 2:59PM,141,216,248,249,258,206,132,1450
3:00PM - 3:59PM,118,305,343,290,274,253,112,1695
4:00PM - 4:59PM,176,281,298,243,342,304,108,1752
5:00PM - 5:59PM,218,331,416,345,361,219,76,1966
6:00PM - 6:59PM,182,320,337,411,274,204,66,1794
7:00PM - 7:59PM,151,319,343,326,331,128,55,1653
8:00PM - 8:59PM,131,324,269,316,252,127,43,1462
9:00PM - 9:59PM,146,263,214,210,150,102,32,1117
10:00PM - 10:59PM,56,148,101,132,101,49,33,620
11:00PM - 11:59PM,14,23,17,18,14,17,7,110
Membership Totals:,1705,4312,4364,4223,3968,2638,1289,22499
Membership Type: PE & Rec Staff,,,,,,,,
7:00AM - 7:59AM,0,0,0,0,0,1,0,1
8:00AM - 8:59AM,0,0,0,0,0,1,0,1
9:00AM - 9:59AM,0,1,3,1,1,0,0,6
10:00AM - 10:59AM,0,1,2,1,3,1,0,8
11:00AM - 11:59AM,0,1,0,1,0,0,0,2
12:00PM - 12:59PM,0,0,1,4,1,0,0,6
1:00PM - 1:59PM,0,2,1,0,0,0,0,3
2:00PM - 2:59PM,0,1,0,3,0,0,0,4
3:00PM - 3:59PM,0,0,0,1,0,1,0,2
5:00PM - 5:59PM,0,1,0,0,0,0,0,1
7:00PM - 7:59PM,0,0,0,0,0,2,0,2
Membership Totals:,0,7,7,11,5,6,0,36
Totals:,1762,4453,4508,4372,4078,2736,1340,23249
"Mon, Feb 3 2025 11:16A",,,,,,,,Page: 1/1
