Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Nov 16, 2015 12:00 AM to Sun, Nov 22, 2015 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,0,2,0,2,0,5
7:00AM - 7:59AM,0,0,1,0,0,0,0,1
8:00AM - 8:59AM,0,0,0,0,1,1,0,2
9:00AM - 9:59AM,0,1,1,0,0,1,0,3
10:00AM - 10:59AM,5,0,1,0,0,1,1,8
11:00AM - 11:59AM,1,1,1,1,3,2,1,10
12:00PM - 12:59PM,2,0,0,0,0,2,1,5
1:00PM - 1:59PM,1,1,0,0,1,0,0,3
2:00PM - 2:59PM,3,0,0,2,0,1,2,8
3:00PM - 3:59PM,1,1,0,4,0,0,1,7
4:00PM - 4:59PM,2,0,3,0,1,2,1,9
5:00PM - 5:59PM,0,2,2,1,4,0,0,9
6:00PM - 6:59PM,0,1,1,0,1,0,1,4
7:00PM - 7:59PM,0,0,0,1,0,1,0,2
Membership Totals:,15,8,10,11,11,13,8,76
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,4,4,4,2,1,0,15
7:00AM - 7:59AM,0,0,3,2,1,2,0,8
8:00AM - 8:59AM,0,0,1,2,2,2,0,7
9:00AM - 9:59AM,0,2,1,2,1,1,0,7
10:00AM - 10:59AM,7,4,1,1,2,5,6,26
11:00AM - 11:59AM,3,4,1,3,1,1,1,14
12:00PM - 12:59PM,3,0,3,2,1,0,3,12
1:00PM - 1:59PM,3,3,0,0,1,1,1,9
2:00PM - 2:59PM,6,0,1,0,0,4,2,13
3:00PM - 3:59PM,4,5,4,5,2,2,0,22
4:00PM - 4:59PM,3,5,5,2,4,5,0,24
5:00PM - 5:59PM,6,5,10,7,7,3,1,39
6:00PM - 6:59PM,5,8,7,9,3,4,1,37
7:00PM - 7:59PM,1,6,4,6,0,1,2,20
8:00PM - 8:59PM,1,3,1,4,3,0,0,12
9:00PM - 9:59PM,1,2,3,0,2,1,1,10
10:00PM - 10:59PM,1,1,0,3,0,2,0,7
Membership Totals:,44,52,49,52,32,35,18,282
Membership Type: Class TU/TR,,,,,,,,
11:00AM - 11:59AM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,0,0,1,0,0,1
Membership Type: Club Sports- Limited,,,,,,,,
4:00PM - 4:59PM,0,0,0,0,2,0,0,2
Membership Totals:,0,0,0,0,2,0,0,2
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,2,1,2,3,2,0,10
7:00AM - 7:59AM,0,2,1,0,1,2,0,6
8:00AM - 8:59AM,0,1,1,0,0,2,0,4
9:00AM - 9:59AM,0,3,1,1,2,1,0,8
10:00AM - 10:59AM,1,1,6,1,2,0,3,14
11:00AM - 11:59AM,2,5,4,3,1,4,2,21
12:00PM - 12:59PM,2,3,2,4,1,1,2,15
1:00PM - 1:59PM,1,0,5,1,5,2,2,16
2:00PM - 2:59PM,1,3,1,2,5,8,1,21
3:00PM - 3:59PM,1,5,3,4,2,1,0,16
4:00PM - 4:59PM,6,4,7,3,6,3,0,29
5:00PM - 5:59PM,5,11,7,9,5,3,2,42
6:00PM - 6:59PM,2,5,5,7,6,2,2,29
7:00PM - 7:59PM,1,1,1,5,5,3,2,18
8:00PM - 8:59PM,0,3,8,4,1,2,1,19
9:00PM - 9:59PM,4,4,2,4,1,0,1,16
10:00PM - 10:59PM,0,2,3,2,9,1,1,18
11:00PM - 11:59PM,0,1,0,0,0,1,0,2
Membership Totals:,26,56,58,52,55,38,19,304
Membership Type: Current Student,,,,,,,,
5:00AM - 5:59AM,0,0,0,0,0,2,0,2
6:00AM - 6:59AM,0,69,89,88,77,33,0,356
7:00AM - 7:59AM,0,63,47,57,39,38,0,244
8:00AM - 8:59AM,0,190,165,206,149,63,0,773
9:00AM - 9:59AM,1,254,314,288,253,120,0,1230
10:00AM - 10:59AM,90,228,236,245,229,128,104,1260
11:00AM - 11:59AM,84,262,259,220,254,170,49,1298
12:00PM - 12:59PM,98,219,235,229,236,139,50,1206
1:00PM - 1:59PM,93,307,333,313,313,145,53,1557
2:00PM - 2:59PM,107,223,242,234,245,212,68,1331
3:00PM - 3:59PM,125,313,344,304,314,261,67,1728
4:00PM - 4:59PM,158,265,350,274,265,281,103,1696
5:00PM - 5:59PM,177,333,355,298,349,229,98,1839
6:00PM - 6:59PM,177,353,298,353,288,213,124,1806
7:00PM - 7:59PM,116,271,270,310,268,160,88,1483
8:00PM - 8:59PM,160,215,242,314,242,110,78,1361
9:00PM - 9:59PM,136,165,141,217,166,81,81,987
10:00PM - 10:59PM,67,133,142,103,101,107,49,702
11:00PM - 11:59PM,18,40,12,32,15,14,12,143
Membership Totals:,1607,3903,4074,4085,3803,2506,1024,21002
Membership Type: Faculty & Staff,,,,,,,,
5:00PM - 5:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,1,0,0,0,0,0,1
Membership Type: PE & Rec Staff,,,,,,,,
9:00AM - 9:59AM,0,1,1,1,1,1,0,5
10:00AM - 10:59AM,0,0,2,1,3,0,0,6
11:00AM - 11:59AM,0,1,0,0,0,0,0,1
12:00PM - 12:59PM,0,1,0,1,0,0,0,2
1:00PM - 1:59PM,0,0,0,0,0,1,0,1
2:00PM - 2:59PM,0,0,0,2,0,0,0,2
3:00PM - 3:59PM,0,1,1,0,1,0,0,3
5:00PM - 5:59PM,0,0,0,0,0,1,0,1
6:00PM - 6:59PM,0,0,0,0,0,1,0,1
Membership Totals:,0,4,4,5,5,4,0,22
Totals:,1692,4024,4195,4205,3909,2596,1069,21690
"Mon, Feb 3 2025 11:17A",,,,,,,,Page: 1/1
