Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, May 4, 2015 12:00 AM to Sun, May 10, 2015 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,1,0,1,1,0,3
7:00AM - 7:59AM,0,0,0,0,0,1,0,1
8:00AM - 8:59AM,0,2,2,0,0,2,0,6
9:00AM - 9:59AM,0,0,0,1,1,0,0,2
10:00AM - 10:59AM,2,0,0,0,0,2,0,4
11:00AM - 11:59AM,1,1,1,0,2,0,0,5
12:00PM - 12:59PM,1,0,1,1,1,1,0,5
1:00PM - 1:59PM,0,0,0,1,0,1,0,2
2:00PM - 2:59PM,1,2,3,0,1,0,1,8
3:00PM - 3:59PM,0,0,0,1,1,1,0,3
4:00PM - 4:59PM,0,0,2,1,0,1,1,5
5:00PM - 5:59PM,0,1,0,3,1,0,0,5
6:00PM - 6:59PM,0,1,0,0,0,2,1,4
7:00PM - 7:59PM,0,0,1,1,1,0,0,3
9:00PM - 9:59PM,1,0,0,0,0,0,0,1
Membership Totals:,6,7,11,9,9,12,3,57
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,3,3,1,0,1,0,8
7:00AM - 7:59AM,0,0,1,0,1,2,0,4
8:00AM - 8:59AM,0,0,2,0,1,0,0,3
9:00AM - 9:59AM,0,3,0,2,0,0,0,5
10:00AM - 10:59AM,0,2,1,5,2,1,1,12
11:00AM - 11:59AM,0,4,1,4,3,1,0,13
12:00PM - 12:59PM,1,1,0,1,0,2,1,6
1:00PM - 1:59PM,1,2,1,0,2,2,1,9
2:00PM - 2:59PM,0,0,1,1,0,2,3,7
3:00PM - 3:59PM,0,5,1,4,2,2,1,15
4:00PM - 4:59PM,2,4,3,2,2,2,1,16
5:00PM - 5:59PM,1,1,6,3,3,3,1,18
6:00PM - 6:59PM,5,8,4,7,7,2,1,34
7:00PM - 7:59PM,1,5,3,3,4,1,0,17
8:00PM - 8:59PM,1,4,2,1,2,1,1,12
9:00PM - 9:59PM,2,2,1,1,2,0,0,8
10:00PM - 10:59PM,0,1,1,1,2,1,0,6
Membership Totals:,14,45,31,36,33,23,11,193
Membership Type: Class MWF,,,,,,,,
10:00AM - 10:59AM,0,0,0,0,0,1,0,1
11:00AM - 11:59AM,0,0,0,0,0,2,0,2
12:00PM - 12:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,1,0,0,0,3,0,4
Membership Type: Class TU/TR,,,,,,,,
9:00AM - 9:59AM,0,0,1,0,1,0,0,2
10:00AM - 10:59AM,0,0,2,0,2,0,0,4
11:00AM - 11:59AM,0,0,0,0,1,0,0,1
12:00PM - 12:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,0,4,0,4,0,0,8
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,1,0,0,1,2,0,4
7:00AM - 7:59AM,0,1,0,2,1,1,0,5
8:00AM - 8:59AM,0,1,1,0,1,1,0,4
9:00AM - 9:59AM,0,1,1,3,2,1,0,8
10:00AM - 10:59AM,3,3,2,1,1,2,2,14
11:00AM - 11:59AM,1,1,2,1,2,3,1,11
12:00PM - 12:59PM,2,4,6,4,1,3,5,25
1:00PM - 1:59PM,1,8,4,0,6,0,4,23
2:00PM - 2:59PM,2,6,4,3,5,4,1,25
3:00PM - 3:59PM,4,0,2,7,2,6,1,22
4:00PM - 4:59PM,2,8,1,3,6,3,3,26
5:00PM - 5:59PM,5,9,14,6,8,9,0,51
6:00PM - 6:59PM,4,8,10,10,8,4,1,45
7:00PM - 7:59PM,1,3,4,8,8,1,0,25
8:00PM - 8:59PM,7,3,3,8,5,3,5,34
9:00PM - 9:59PM,0,3,6,4,2,0,0,15
10:00PM - 10:59PM,2,4,1,4,1,1,2,15
11:00PM - 11:59PM,0,1,1,1,0,0,0,3
Membership Totals:,34,65,62,65,60,44,25,355
Membership Type: Current Student,,,,,,,,
6:00AM - 6:59AM,0,91,79,76,66,39,0,351
7:00AM - 7:59AM,0,79,93,88,67,56,0,383
8:00AM - 8:59AM,0,221,208,195,173,86,0,883
9:00AM - 9:59AM,0,336,318,318,262,153,11,1398
10:00AM - 10:59AM,128,237,245,265,268,187,177,1507
11:00AM - 11:59AM,99,282,351,212,313,199,124,1580
12:00PM - 12:59PM,92,273,306,228,298,202,89,1488
1:00PM - 1:59PM,110,343,436,320,385,160,134,1888
2:00PM - 2:59PM,134,208,303,218,292,217,124,1496
3:00PM - 3:59PM,154,340,342,307,329,229,99,1800
4:00PM - 4:59PM,148,373,361,301,302,240,147,1872
5:00PM - 5:59PM,136,336,410,343,409,238,132,2004
6:00PM - 6:59PM,202,313,309,376,350,188,149,1887
7:00PM - 7:59PM,215,370,258,306,300,133,130,1712
8:00PM - 8:59PM,191,357,233,314,257,119,160,1631
9:00PM - 9:59PM,157,288,169,245,185,98,115,1257
10:00PM - 10:59PM,106,172,154,159,110,107,50,858
11:00PM - 11:59PM,22,34,14,32,26,13,16,157
Membership Totals:,1894,4653,4589,4303,4392,2664,1657,24152
Membership Type: PE & Rec Staff,,,,,,,,
6:00AM - 6:59AM,0,1,0,0,0,1,0,2
9:00AM - 9:59AM,0,1,0,1,0,1,0,3
10:00AM - 10:59AM,1,0,0,0,0,1,0,2
11:00AM - 11:59AM,0,1,1,1,1,0,0,4
12:00PM - 12:59PM,0,1,1,2,0,0,0,4
1:00PM - 1:59PM,0,2,1,1,1,1,0,6
2:00PM - 2:59PM,0,1,1,1,1,0,0,4
3:00PM - 3:59PM,1,0,0,0,0,0,0,1
4:00PM - 4:59PM,0,0,0,0,1,0,1,2
5:00PM - 5:59PM,0,1,1,0,1,0,0,3
6:00PM - 6:59PM,0,0,0,0,1,0,1,2
7:00PM - 7:59PM,1,0,0,0,1,0,0,2
10:00PM - 10:59PM,1,0,0,0,0,0,0,1
Membership Totals:,4,8,5,6,7,4,2,36
Totals:,1952,4779,4702,4419,4505,2750,1698,24805
"Mon, Feb 3 2025 11:21A",,,,,,,,Page: 1/1
