Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 28, 2016 12:00 AM to Sat, Sep 3, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
9:00AM - 9:59AM,0,13,1,3,0,2,0,19
10:00AM - 10:59AM,0,97,77,78,83,107,0,442
11:00AM - 11:59AM,0,110,87,104,97,89,0,487
12:00PM - 12:59PM,0,86,74,81,79,78,0,398
1:00PM - 1:59PM,0,92,94,72,89,86,0,433
2:00PM - 2:59PM,0,90,68,81,61,74,0,374
3:00PM - 3:59PM,0,126,98,87,79,55,0,445
4:00PM - 4:59PM,0,138,122,108,109,96,0,573
5:00PM - 5:59PM,0,205,188,165,124,105,0,787
6:00PM - 6:59PM,0,127,121,103,122,92,0,565
7:00PM - 7:59PM,0,30,28,34,19,19,0,130
Totals:,0,1114,958,916,862,803,0,4653
"Mon, Feb 17 2025 10:46A",,,,,,,,Page: 1/1
