Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 14, 2016 12:00 AM to Sat, Aug 20, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,37,33,31,30,28,0,159
7:00AM - 7:59AM,0,30,39,51,28,27,0,175
8:00AM - 8:59AM,0,28,35,31,37,21,0,152
9:00AM - 9:59AM,0,33,38,31,31,40,0,173
10:00AM - 10:59AM,0,80,78,62,51,65,0,336
11:00AM - 11:59AM,2,116,86,105,64,89,1,463
12:00PM - 12:59PM,94,99,93,94,77,95,0,552
1:00PM - 1:59PM,38,84,75,93,72,67,0,429
2:00PM - 2:59PM,69,86,77,58,88,70,0,448
3:00PM - 3:59PM,60,88,97,94,83,67,0,489
4:00PM - 4:59PM,54,126,150,143,113,107,0,693
5:00PM - 5:59PM,67,214,188,177,144,105,0,895
6:00PM - 6:59PM,56,143,151,168,128,90,0,736
7:00PM - 7:59PM,18,35,26,43,29,29,0,180
Totals:,458,1199,1166,1181,975,900,1,5880
"Mon, Feb 17 2025 10:45A",,,,,,,,Page: 1/1
