Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 31, 2016 12:00 AM to Sat, Feb 6, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,7,0,7,0,0,14
6:00AM - 6:59AM,0,240,115,221,145,85,0,806
7:00AM - 7:59AM,0,119,122,112,119,62,0,534
8:00AM - 8:59AM,0,240,217,224,179,91,0,951
9:00AM - 9:59AM,0,396,310,354,278,161,22,1521
10:00AM - 10:59AM,188,328,272,319,289,196,206,1798
11:00AM - 11:59AM,206,442,425,342,428,255,224,2322
12:00PM - 12:59PM,212,284,334,296,335,250,291,2002
1:00PM - 1:59PM,196,381,402,380,404,295,222,2280
2:00PM - 2:59PM,190,310,360,286,311,303,261,2021
3:00PM - 3:59PM,272,433,508,394,477,421,301,2806
4:00PM - 4:59PM,287,472,467,449,384,388,271,2718
5:00PM - 5:59PM,301,471,595,456,432,346,228,2829
6:00PM - 6:59PM,322,614,552,610,454,238,227,3017
7:00PM - 7:59PM,270,472,478,467,446,212,197,2542
8:00PM - 8:59PM,219,428,450,474,368,132,136,2207
9:00PM - 9:59PM,147,264,277,299,234,102,107,1430
10:00PM - 10:59PM,92,159,143,121,131,65,76,787
11:00PM - 11:59PM,10,28,24,17,20,12,19,130
Totals:,2912,6081,6058,5821,5441,3614,2788,32715
"Mon, Feb 17 2025 10:42A",,,,,,,,Page: 1/1
