Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 6, 2016 12:00 AM to Sat, Mar 12, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,5,0,0,0,0,5
6:00AM - 6:59AM,0,190,125,173,112,70,0,670
7:00AM - 7:59AM,0,135,96,103,88,85,0,507
8:00AM - 8:59AM,0,217,182,201,177,91,0,868
9:00AM - 9:59AM,1,372,266,336,252,147,16,1390
10:00AM - 10:59AM,247,345,275,296,277,225,167,1832
11:00AM - 11:59AM,162,398,372,332,384,231,186,2065
12:00PM - 12:59PM,182,281,302,296,308,263,170,1802
1:00PM - 1:59PM,174,393,353,387,349,286,192,2134
2:00PM - 2:59PM,254,325,288,272,299,305,197,1940
3:00PM - 3:59PM,188,425,449,377,427,321,241,2428
4:00PM - 4:59PM,218,382,398,360,365,340,213,2276
5:00PM - 5:59PM,258,456,565,359,441,277,242,2598
6:00PM - 6:59PM,282,501,461,476,426,212,177,2535
7:00PM - 7:59PM,200,417,392,414,337,163,135,2058
8:00PM - 8:59PM,164,341,346,280,289,104,121,1645
9:00PM - 9:59PM,143,271,213,295,199,136,129,1386
10:00PM - 10:59PM,95,163,166,144,136,91,115,910
11:00PM - 11:59PM,15,23,26,29,25,13,19,150
Totals:,2583,5635,5280,5130,4891,3360,2320,29199
"Mon, Feb 17 2025 10:49A",,,,,,,,Page: 1/1
