Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 10, 2016 12:00 AM to Sat, Jul 16, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,42,44,39,29,30,0,184
7:00AM - 7:59AM,0,34,37,46,35,31,0,183
8:00AM - 8:59AM,0,94,74,67,55,80,0,370
9:00AM - 9:59AM,0,50,55,77,57,70,0,309
10:00AM - 10:59AM,0,68,57,68,59,60,0,312
11:00AM - 11:59AM,3,138,115,111,108,116,0,591
12:00PM - 12:59PM,94,102,109,110,96,117,106,734
1:00PM - 1:59PM,61,109,106,87,86,97,70,616
2:00PM - 2:59PM,89,122,88,101,70,92,80,642
3:00PM - 3:59PM,87,161,157,123,116,97,52,793
4:00PM - 4:59PM,62,210,220,203,184,114,83,1076
5:00PM - 5:59PM,99,284,258,215,174,142,86,1258
6:00PM - 6:59PM,84,204,169,162,147,98,75,939
7:00PM - 7:59PM,28,49,49,48,43,19,17,253
8:00PM - 8:59PM,0,0,0,0,1,0,0,1
Totals:,607,1667,1538,1457,1260,1163,569,8261
"Mon, Feb 17 2025 10:39A",,,,,,,,Page: 1/1
