Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 3, 2016 12:00 AM to Sat, Apr 9, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,6,0,0,0,6
6:00AM - 6:59AM,0,113,123,146,79,81,0,542
7:00AM - 7:59AM,0,150,116,166,91,72,0,595
8:00AM - 8:59AM,0,271,301,248,280,142,0,1242
9:00AM - 9:59AM,0,464,344,473,386,195,0,1862
10:00AM - 10:59AM,219,380,310,393,300,293,220,2115
11:00AM - 11:59AM,186,451,490,476,454,325,184,2566
12:00PM - 12:59PM,175,396,408,414,382,284,163,2222
1:00PM - 1:59PM,142,475,460,409,401,261,211,2359
2:00PM - 2:59PM,154,359,344,323,273,243,229,1925
3:00PM - 3:59PM,194,515,496,471,307,237,188,2408
4:00PM - 4:59PM,235,455,614,458,340,274,216,2592
5:00PM - 5:59PM,299,582,566,514,387,268,161,2777
6:00PM - 6:59PM,301,539,571,505,405,226,144,2691
7:00PM - 7:59PM,229,363,516,375,283,190,123,2079
8:00PM - 8:59PM,204,373,393,329,252,160,120,1831
9:00PM - 9:59PM,157,366,343,274,212,77,85,1514
10:00PM - 10:59PM,73,146,164,119,152,52,61,767
11:00PM - 11:59PM,10,24,13,15,14,16,10,102
Totals:,2578,6422,6572,6114,4998,3396,2115,32195
"Mon, Feb 17 2025 10:53A",,,,,,,,Page: 1/1
