Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 10, 2016 12:00 AM to Sat, Apr 16, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,3,0,0,3
6:00AM - 6:59AM,0,141,95,164,152,99,0,651
7:00AM - 7:59AM,0,140,94,148,84,74,0,540
8:00AM - 8:59AM,0,279,254,256,187,93,0,1069
9:00AM - 9:59AM,0,403,330,399,259,205,17,1613
10:00AM - 10:59AM,204,333,292,372,257,251,242,1951
11:00AM - 11:59AM,168,426,459,396,371,272,197,2289
12:00PM - 12:59PM,162,387,378,339,336,252,174,2028
1:00PM - 1:59PM,120,387,441,417,379,300,165,2209
2:00PM - 2:59PM,155,323,296,323,280,270,129,1776
3:00PM - 3:59PM,197,453,452,454,378,332,206,2472
4:00PM - 4:59PM,230,478,490,371,437,335,163,2504
5:00PM - 5:59PM,232,562,504,511,513,316,169,2807
6:00PM - 6:59PM,250,497,516,460,523,245,162,2653
7:00PM - 7:59PM,257,412,410,365,349,182,178,2153
8:00PM - 8:59PM,207,362,339,253,303,198,121,1783
9:00PM - 9:59PM,192,302,262,169,219,139,100,1383
10:00PM - 10:59PM,90,141,124,158,103,86,66,768
11:00PM - 11:59PM,7,30,25,19,19,9,12,121
Totals:,2471,6056,5761,5574,5152,3658,2101,30773
"Mon, Feb 17 2025 10:55A",,,,,,,,Page: 1/1
