Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 27, 2016 12:00 AM to Sat, Dec 3, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,2,0,0,0,0,0,2
6:00AM - 6:59AM,0,120,120,114,98,66,0,518
7:00AM - 7:59AM,0,90,52,107,59,70,0,378
8:00AM - 8:59AM,0,206,205,201,170,83,0,865
9:00AM - 9:59AM,1,317,271,298,244,128,0,1259
10:00AM - 10:59AM,108,265,301,298,240,211,152,1575
11:00AM - 11:59AM,77,310,361,273,334,262,173,1790
12:00PM - 12:59PM,103,265,250,290,224,231,177,1540
1:00PM - 1:59PM,74,322,344,326,334,220,164,1784
2:00PM - 2:59PM,128,240,279,244,241,286,201,1619
3:00PM - 3:59PM,135,320,431,319,375,308,188,2076
4:00PM - 4:59PM,171,453,381,406,303,328,230,2272
5:00PM - 5:59PM,174,460,440,404,379,336,250,2443
6:00PM - 6:59PM,156,362,387,379,360,290,192,2126
7:00PM - 7:59PM,144,274,365,279,306,187,153,1708
8:00PM - 8:59PM,84,319,275,319,234,119,119,1469
9:00PM - 9:59PM,77,220,226,155,199,110,131,1118
10:00PM - 10:59PM,54,131,141,76,87,55,40,584
11:00PM - 11:59PM,15,40,24,21,41,16,10,167
Totals:,1501,4716,4853,4509,4228,3306,2180,25293
"Mon, Feb 17 2025 11:04A",,,,,,,,Page: 1/1
