Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 24, 2016 12:00 AM to Sat, Jul 30, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,39,34,53,37,29,0,192
7:00AM - 7:59AM,0,39,39,42,27,32,0,179
8:00AM - 8:59AM,0,48,58,62,56,46,0,270
9:00AM - 9:59AM,0,47,62,62,58,72,0,301
10:00AM - 10:59AM,0,60,69,54,68,69,0,320
11:00AM - 11:59AM,0,141,112,114,104,134,0,605
12:00PM - 12:59PM,85,112,115,123,92,108,86,721
1:00PM - 1:59PM,52,84,101,97,88,88,54,564
2:00PM - 2:59PM,59,96,87,89,97,89,67,584
3:00PM - 3:59PM,63,155,144,138,120,93,52,765
4:00PM - 4:59PM,68,207,232,200,214,137,63,1121
5:00PM - 5:59PM,87,299,230,237,208,132,79,1272
6:00PM - 6:59PM,102,219,171,205,161,126,95,1079
7:00PM - 7:59PM,24,51,48,45,46,39,22,275
Totals:,540,1597,1502,1521,1376,1194,518,8248
"Mon, Feb 17 2025 10:41A",,,,,,,,Page: 1/1
