Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 13, 2016 12:00 AM to Sat, Nov 19, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,182,175,207,121,123,0,808
7:00AM - 7:59AM,0,101,80,112,72,62,0,427
8:00AM - 8:59AM,0,208,231,220,206,100,0,965
9:00AM - 9:59AM,0,348,310,314,233,126,0,1331
10:00AM - 10:59AM,162,321,300,330,269,172,143,1697
11:00AM - 11:59AM,119,346,416,295,362,250,190,1978
12:00PM - 12:59PM,116,283,250,323,239,233,153,1597
1:00PM - 1:59PM,151,336,320,349,370,292,180,1998
2:00PM - 2:59PM,184,287,238,252,258,278,168,1665
3:00PM - 3:59PM,154,307,380,318,396,271,296,2122
4:00PM - 4:59PM,224,385,355,412,346,359,276,2357
5:00PM - 5:59PM,269,517,517,513,410,279,225,2730
6:00PM - 6:59PM,226,448,447,368,327,276,186,2278
7:00PM - 7:59PM,217,346,373,333,320,184,116,1889
8:00PM - 8:59PM,162,375,327,306,214,100,97,1581
9:00PM - 9:59PM,160,287,288,180,177,73,66,1231
10:00PM - 10:59PM,70,130,113,123,117,53,47,653
11:00PM - 11:59PM,23,36,27,27,23,12,11,159
Totals:,2237,5243,5147,4982,4460,3243,2154,27466
"Mon, Feb 17 2025 11:02A",,,,,,,,Page: 1/1
