Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 29, 2016 12:00 AM to Sat, Jun 4, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,3,1,0,4
6:00AM - 6:59AM,0,0,90,99,59,60,0,308
7:00AM - 7:59AM,0,0,77,100,82,58,0,317
8:00AM - 8:59AM,0,0,184,197,173,78,0,632
9:00AM - 9:59AM,3,0,227,318,258,176,0,982
10:00AM - 10:59AM,107,217,237,296,242,201,207,1507
11:00AM - 11:59AM,97,191,308,348,308,269,116,1637
12:00PM - 12:59PM,104,151,298,312,350,246,180,1641
1:00PM - 1:59PM,118,154,350,277,324,317,109,1649
2:00PM - 2:59PM,158,154,273,218,288,242,148,1481
3:00PM - 3:59PM,173,162,364,336,368,256,135,1794
4:00PM - 4:59PM,182,190,365,317,368,228,135,1785
5:00PM - 5:59PM,170,188,395,386,345,220,182,1886
6:00PM - 6:59PM,162,211,324,426,294,189,114,1720
7:00PM - 7:59PM,139,84,257,306,238,149,147,1320
8:00PM - 8:59PM,108,0,377,298,250,124,105,1262
9:00PM - 9:59PM,116,0,267,222,263,117,113,1098
10:00PM - 10:59PM,60,0,148,138,148,75,84,653
11:00PM - 11:59PM,16,0,22,31,18,18,17,122
Totals:,1713,1702,4563,4625,4379,3024,1792,21798
"Mon, Feb 17 2025 11:05A",,,,,,,,Page: 1/1
