Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 27, 2016 12:00 AM to Sat, Apr 2, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,5,0,0,5
6:00AM - 6:59AM,0,130,124,126,113,69,0,562
7:00AM - 7:59AM,0,142,132,143,90,64,0,571
8:00AM - 8:59AM,0,276,255,301,248,110,0,1190
9:00AM - 9:59AM,0,447,371,448,365,239,0,1870
10:00AM - 10:59AM,0,353,337,397,355,240,233,1915
11:00AM - 11:59AM,0,475,547,495,441,332,191,2481
12:00PM - 12:59PM,0,449,489,423,412,290,209,2272
1:00PM - 1:59PM,0,493,509,461,422,276,209,2370
2:00PM - 2:59PM,0,355,362,311,301,245,157,1731
3:00PM - 3:59PM,0,486,480,475,478,235,157,2311
4:00PM - 4:59PM,0,570,516,447,414,294,178,2419
5:00PM - 5:59PM,28,528,570,522,493,276,163,2580
6:00PM - 6:59PM,350,497,550,487,453,185,159,2681
7:00PM - 7:59PM,181,459,435,361,331,157,128,2052
8:00PM - 8:59PM,163,362,347,392,235,116,125,1740
9:00PM - 9:59PM,117,239,236,226,191,99,87,1195
10:00PM - 10:59PM,38,116,100,101,102,71,70,598
11:00PM - 11:59PM,9,9,10,24,6,8,4,70
Totals:,886,6386,6370,6140,5455,3306,2070,30613
"Mon, Feb 17 2025 10:52A",,,,,,,,Page: 1/1
