Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jun 26, 2016 12:00 AM to Sat, Jul 2, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,45,51,61,37,32,0,226
7:00AM - 7:59AM,0,31,45,32,23,31,0,162
8:00AM - 8:59AM,0,99,89,79,83,87,0,437
9:00AM - 9:59AM,0,39,40,68,45,77,0,269
10:00AM - 10:59AM,0,73,61,47,54,84,0,319
11:00AM - 11:59AM,2,150,143,146,114,120,0,675
12:00PM - 12:59PM,101,148,141,109,97,104,84,784
1:00PM - 1:59PM,56,115,114,103,87,94,65,634
2:00PM - 2:59PM,70,99,105,76,100,103,72,625
3:00PM - 3:59PM,59,139,177,131,140,117,64,827
4:00PM - 4:59PM,65,191,256,178,223,133,71,1117
5:00PM - 5:59PM,85,248,201,278,201,129,72,1214
6:00PM - 6:59PM,78,241,175,192,151,134,84,1055
7:00PM - 7:59PM,30,70,47,52,39,30,20,288
Totals:,546,1688,1645,1552,1394,1275,532,8632
"Mon, Feb 17 2025 10:38A",,,,,,,,Page: 1/1
