Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 18, 2016 12:00 AM to Sat, Sep 24, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,0,0,0,27,36,0,63
7:00AM - 7:59AM,0,0,0,0,41,52,0,93
8:00AM - 8:59AM,0,0,0,0,45,90,0,135
9:00AM - 9:59AM,0,1,0,0,68,151,0,220
10:00AM - 10:59AM,0,192,0,150,172,251,284,1049
11:00AM - 11:59AM,0,189,4,236,218,280,105,1032
12:00PM - 12:59PM,0,177,372,206,188,278,74,1295
1:00PM - 1:59PM,0,149,140,181,220,236,69,995
2:00PM - 2:59PM,0,138,177,178,222,321,78,1114
3:00PM - 3:59PM,1,146,225,198,272,265,79,1186
4:00PM - 4:59PM,0,209,265,232,287,274,147,1414
5:00PM - 5:59PM,0,287,333,315,270,255,101,1561
6:00PM - 6:59PM,0,226,284,258,86,204,85,1143
7:00PM - 7:59PM,0,76,65,67,0,114,119,441
8:00PM - 8:59PM,0,0,0,0,0,80,91,171
9:00PM - 9:59PM,0,0,0,0,763,95,74,932
10:00PM - 10:59PM,0,0,0,0,163,100,37,300
11:00PM - 11:59PM,0,0,0,0,24,1,14,39
Totals:,1,1790,1865,2021,3066,3083,1357,13183
"Mon, Feb 17 2025 10:49A",,,,,,,,Page: 1/1
