Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 11, 2016 12:00 AM to Sat, Sep 17, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
9:00AM - 9:59AM,0,1,0,0,0,1,0,2
10:00AM - 10:59AM,0,111,130,114,81,117,1,554
11:00AM - 11:59AM,0,144,126,134,97,117,1,619
12:00PM - 12:59PM,0,119,120,88,98,72,0,497
1:00PM - 1:59PM,1,91,67,85,83,67,0,394
2:00PM - 2:59PM,0,103,81,59,64,57,0,364
3:00PM - 3:59PM,0,106,74,77,95,65,0,417
4:00PM - 4:59PM,0,142,124,90,103,98,0,557
5:00PM - 5:59PM,0,180,174,152,140,122,0,768
6:00PM - 6:59PM,0,156,127,123,91,86,0,583
7:00PM - 7:59PM,0,30,29,22,24,17,0,122
Totals:,1,1183,1052,944,876,819,2,4877
"Mon, Feb 17 2025 10:48A",,,,,,,,Page: 1/1
