Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 21, 2016 12:00 AM to Sat, Feb 27, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,8,0,4,8,0,20
6:00AM - 6:59AM,0,190,142,110,179,85,0,706
7:00AM - 7:59AM,0,137,83,104,94,56,0,474
8:00AM - 8:59AM,0,208,193,206,155,111,0,873
9:00AM - 9:59AM,2,356,288,374,252,180,0,1452
10:00AM - 10:59AM,145,319,282,336,266,219,206,1773
11:00AM - 11:59AM,173,387,379,362,392,256,234,2183
12:00PM - 12:59PM,198,314,347,324,358,293,265,2099
1:00PM - 1:59PM,177,391,355,395,370,257,207,2152
2:00PM - 2:59PM,209,260,301,299,306,260,281,1916
3:00PM - 3:59PM,273,445,487,367,364,300,279,2515
4:00PM - 4:59PM,259,439,447,383,400,396,202,2526
5:00PM - 5:59PM,240,481,500,399,401,305,179,2505
6:00PM - 6:59PM,279,524,479,479,463,275,184,2683
7:00PM - 7:59PM,200,451,485,399,431,208,142,2316
8:00PM - 8:59PM,172,515,512,357,333,144,121,2154
9:00PM - 9:59PM,131,334,340,271,204,119,94,1493
10:00PM - 10:59PM,62,163,145,149,132,74,75,800
11:00PM - 11:59PM,14,22,28,20,19,10,20,133
Totals:,2534,5936,5801,5334,5123,3556,2489,30773
"Mon, Feb 17 2025 10:46A",,,,,,,,Page: 1/1
