Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 3, 2016 12:00 AM to Sat, Jan 9, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,7,0,13,0,0,20
6:00AM - 6:59AM,0,171,70,194,144,69,0,648
7:00AM - 7:59AM,0,93,105,130,85,64,0,477
8:00AM - 8:59AM,0,265,251,267,209,100,0,1092
9:00AM - 9:59AM,1,392,370,414,270,196,5,1648
10:00AM - 10:59AM,3,363,382,367,309,210,174,1808
11:00AM - 11:59AM,3,413,448,405,452,343,224,2288
12:00PM - 12:59PM,0,317,399,401,405,309,246,2077
1:00PM - 1:59PM,1,422,461,437,422,280,286,2309
2:00PM - 2:59PM,0,327,336,258,340,345,244,1850
3:00PM - 3:59PM,0,415,504,356,430,403,295,2403
4:00PM - 4:59PM,0,436,487,510,468,469,310,2680
5:00PM - 5:59PM,41,520,653,464,541,410,240,2869
6:00PM - 6:59PM,448,599,552,547,484,328,192,3150
7:00PM - 7:59PM,177,453,471,377,429,217,142,2266
8:00PM - 8:59PM,94,312,347,333,267,132,121,1606
9:00PM - 9:59PM,71,172,205,224,136,92,94,994
10:00PM - 10:59PM,20,68,89,80,81,59,67,464
11:00PM - 11:59PM,1,9,12,5,10,5,7,49
Totals:,860,5747,6149,5769,5495,4031,2647,30698
"Mon, Feb 17 2025 10:37A",,,,,,,,Page: 1/1
