Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 9, 2016 12:00 AM to Sat, Oct 15, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,169,121,166,115,147,0,718
7:00AM - 7:59AM,0,124,95,123,78,56,0,476
8:00AM - 8:59AM,0,237,219,252,194,83,0,985
9:00AM - 9:59AM,1,358,342,326,249,128,13,1417
10:00AM - 10:59AM,122,320,297,304,281,207,173,1704
11:00AM - 11:59AM,108,340,444,309,391,298,161,2051
12:00PM - 12:59PM,147,307,260,278,222,263,204,1681
1:00PM - 1:59PM,164,372,373,323,380,264,200,2076
2:00PM - 2:59PM,153,262,235,260,241,277,227,1655
3:00PM - 3:59PM,194,336,468,333,326,285,237,2179
4:00PM - 4:59PM,240,401,414,422,353,417,223,2470
5:00PM - 5:59PM,220,492,528,512,423,299,211,2685
6:00PM - 6:59PM,178,520,480,418,425,292,218,2531
7:00PM - 7:59PM,191,446,462,447,386,149,164,2245
8:00PM - 8:59PM,188,396,414,304,237,108,99,1746
9:00PM - 9:59PM,149,264,256,191,137,81,82,1160
10:00PM - 10:59PM,67,111,94,116,60,47,56,551
11:00PM - 11:59PM,10,29,22,13,21,7,10,112
Totals:,2132,5484,5524,5097,4519,3408,2278,28442
"Mon, Feb 17 2025 10:53A",,,,,,,,Page: 1/1
