Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 25, 2016 12:00 AM to Sat, Oct 1, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,198,133,171,113,106,0,721
7:00AM - 7:59AM,0,177,113,163,90,66,0,609
8:00AM - 8:59AM,0,361,290,297,228,99,0,1275
9:00AM - 9:59AM,0,528,451,430,331,163,12,1915
10:00AM - 10:59AM,244,528,426,423,330,248,150,2349
11:00AM - 11:59AM,174,481,609,422,463,351,180,2680
12:00PM - 12:59PM,213,429,304,372,337,313,195,2163
1:00PM - 1:59PM,256,514,455,435,479,333,212,2684
2:00PM - 2:59PM,216,422,338,307,283,390,237,2193
3:00PM - 3:59PM,224,505,579,373,353,378,233,2645
4:00PM - 4:59PM,375,580,462,376,358,444,234,2829
5:00PM - 5:59PM,254,555,618,489,462,412,199,2989
6:00PM - 6:59PM,193,461,546,552,449,277,143,2621
7:00PM - 7:59PM,216,400,449,347,355,206,137,2110
8:00PM - 8:59PM,237,451,368,300,265,157,103,1881
9:00PM - 9:59PM,147,268,220,229,180,70,70,1184
10:00PM - 10:59PM,25,83,103,85,70,38,53,457
11:00PM - 11:59PM,6,15,7,10,11,12,17,78
Totals:,2780,6956,6471,5781,5157,4063,2175,33383
"Mon, Feb 17 2025 10:51A",,,,,,,,Page: 1/1
