Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jun 5, 2016 12:00 AM to Sat, Jun 11, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,80,58,69,0,0,0,207
7:00AM - 7:59AM,0,54,58,46,0,0,0,158
8:00AM - 8:59AM,0,102,92,59,0,1,0,254
9:00AM - 9:59AM,0,126,129,92,1,9,0,357
10:00AM - 10:59AM,169,180,162,138,185,180,18,1032
11:00AM - 11:59AM,141,250,244,196,176,179,4,1190
12:00PM - 12:59PM,151,208,187,172,139,168,10,1035
1:00PM - 1:59PM,139,163,180,136,105,122,10,855
2:00PM - 2:59PM,133,199,197,175,150,117,9,980
3:00PM - 3:59PM,134,255,162,230,178,123,11,1093
4:00PM - 4:59PM,150,295,254,252,250,125,5,1331
5:00PM - 5:59PM,138,265,245,245,244,131,7,1275
6:00PM - 6:59PM,187,278,260,155,202,92,13,1187
7:00PM - 7:59PM,156,212,175,145,70,22,3,783
8:00PM - 8:59PM,188,257,165,178,0,0,0,788
9:00PM - 9:59PM,163,182,167,133,0,0,0,645
10:00PM - 10:59PM,109,140,92,81,0,0,0,422
11:00PM - 11:59PM,13,21,29,11,0,0,0,74
Totals:,1971,3267,2856,2513,1700,1269,90,13666
"Mon, Feb 17 2025 11:06A",,,,,,,,Page: 1/1
