Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 24, 2016 12:00 AM to Sat, Apr 30, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,5,0,0,4,0,0,9
6:00AM - 6:59AM,0,130,96,166,76,64,0,532
7:00AM - 7:59AM,0,148,97,125,87,63,0,520
8:00AM - 8:59AM,0,213,267,199,205,99,0,983
9:00AM - 9:59AM,0,345,282,364,270,161,0,1422
10:00AM - 10:59AM,188,353,253,361,264,245,116,1780
11:00AM - 11:59AM,169,392,409,400,373,278,116,2137
12:00PM - 12:59PM,151,342,371,328,340,282,93,1907
1:00PM - 1:59PM,181,372,359,349,393,300,96,2050
2:00PM - 2:59PM,149,313,309,276,308,283,107,1745
3:00PM - 3:59PM,185,446,439,434,393,311,146,2354
4:00PM - 4:59PM,232,386,487,347,445,291,196,2384
5:00PM - 5:59PM,224,474,455,448,378,274,213,2466
6:00PM - 6:59PM,257,484,480,414,479,238,160,2512
7:00PM - 7:59PM,213,309,390,351,312,171,129,1875
8:00PM - 8:59PM,180,364,369,310,256,150,121,1750
9:00PM - 9:59PM,137,297,250,263,211,110,101,1369
10:00PM - 10:59PM,89,172,135,180,127,95,63,861
11:00PM - 11:59PM,10,20,20,37,16,12,28,143
Totals:,2365,5565,5468,5352,4937,3427,1685,28799
"Mon, Feb 17 2025 10:57A",,,,,,,,Page: 1/1
