Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Dec 4, 2016 12:00 AM to Sat, Dec 10, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,67,69,53,0,0,0,189
7:00AM - 7:59AM,0,60,56,37,0,0,0,153
8:00AM - 8:59AM,0,75,69,76,0,0,0,220
9:00AM - 9:59AM,0,112,98,93,15,15,0,333
10:00AM - 10:59AM,164,149,148,139,161,196,0,957
11:00AM - 11:59AM,115,198,215,216,169,170,0,1083
12:00PM - 12:59PM,186,194,206,188,160,170,0,1104
1:00PM - 1:59PM,132,179,191,147,140,133,0,922
2:00PM - 2:59PM,141,166,243,180,179,142,0,1051
3:00PM - 3:59PM,144,205,281,185,191,150,0,1156
4:00PM - 4:59PM,212,317,286,295,286,167,0,1563
5:00PM - 5:59PM,280,386,316,291,302,235,0,1810
6:00PM - 6:59PM,192,322,268,280,217,134,0,1413
7:00PM - 7:59PM,181,291,281,159,82,36,0,1030
8:00PM - 8:59PM,130,261,199,140,0,0,0,730
9:00PM - 9:59PM,109,172,141,126,0,0,0,548
10:00PM - 10:59PM,67,115,99,54,0,0,0,335
11:00PM - 11:59PM,22,16,23,13,0,0,0,74
Totals:,2075,3285,3189,2672,1902,1548,0,14671
"Mon, Feb 17 2025 11:05A",,,,,,,,Page: 1/1
