Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 10, 2016 12:00 AM to Sat, Jan 16, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,12,0,9,0,0,21
6:00AM - 6:59AM,0,166,106,164,149,92,0,677
7:00AM - 7:59AM,0,151,101,154,144,64,0,614
8:00AM - 8:59AM,0,245,225,216,192,89,0,967
9:00AM - 9:59AM,0,405,332,383,274,144,0,1538
10:00AM - 10:59AM,125,367,300,360,308,210,181,1851
11:00AM - 11:59AM,152,435,444,397,425,276,152,2281
12:00PM - 12:59PM,176,361,409,322,371,263,178,2080
1:00PM - 1:59PM,180,454,437,408,431,265,181,2356
2:00PM - 2:59PM,206,296,343,289,316,300,203,1953
3:00PM - 3:59PM,221,450,520,385,445,320,237,2578
4:00PM - 4:59PM,239,468,541,509,471,406,224,2858
5:00PM - 5:59PM,264,500,652,488,573,399,240,3116
6:00PM - 6:59PM,251,549,510,608,445,262,181,2806
7:00PM - 7:59PM,160,487,550,531,472,177,110,2487
8:00PM - 8:59PM,169,315,481,442,321,128,110,1966
9:00PM - 9:59PM,162,317,303,319,228,102,90,1521
10:00PM - 10:59PM,86,164,104,115,99,38,54,660
11:00PM - 11:59PM,14,17,21,15,23,12,14,116
Totals:,2405,6147,6391,6105,5696,3547,2155,32446
"Mon, Feb 17 2025 10:38A",,,,,,,,Page: 1/1
