Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 2, 2016 12:00 AM to Sat, Oct 8, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,181,138,196,118,79,0,712
7:00AM - 7:59AM,0,135,100,134,81,73,0,523
8:00AM - 8:59AM,0,223,235,253,221,92,0,1024
9:00AM - 9:59AM,0,372,317,337,306,132,0,1464
10:00AM - 10:59AM,160,357,353,334,301,179,223,1907
11:00AM - 11:59AM,118,365,482,347,454,266,150,2182
12:00PM - 12:59PM,126,347,257,336,270,245,109,1690
1:00PM - 1:59PM,211,384,404,361,382,257,81,2080
2:00PM - 2:59PM,141,256,291,271,279,356,65,1659
3:00PM - 3:59PM,199,329,435,367,427,333,95,2185
4:00PM - 4:59PM,242,429,414,428,401,369,94,2377
5:00PM - 5:59PM,282,504,482,597,437,339,126,2767
6:00PM - 6:59PM,234,523,478,487,427,250,88,2487
7:00PM - 7:59PM,224,469,436,373,333,164,86,2085
8:00PM - 8:59PM,187,416,284,385,261,125,83,1741
9:00PM - 9:59PM,137,233,255,258,149,75,65,1172
10:00PM - 10:59PM,81,103,89,98,75,57,58,561
11:00PM - 11:59PM,7,26,19,20,11,18,14,115
Totals:,2349,5652,5469,5582,4933,3409,1337,28731
"Mon, Feb 17 2025 10:52A",,,,,,,,Page: 1/1
