Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 17, 2016 12:00 AM to Sat, Jul 23, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,0,0,0,0,1
6:00AM - 6:59AM,0,45,38,39,25,26,0,173
7:00AM - 7:59AM,0,27,27,28,31,26,0,139
8:00AM - 8:59AM,0,68,64,62,47,65,0,306
9:00AM - 9:59AM,0,60,69,69,42,65,0,305
10:00AM - 10:59AM,0,72,86,70,86,74,0,388
11:00AM - 11:59AM,1,139,120,132,107,133,0,632
12:00PM - 12:59PM,94,107,140,126,117,122,92,798
1:00PM - 1:59PM,67,123,115,103,98,98,43,647
2:00PM - 2:59PM,71,107,90,100,92,125,51,636
3:00PM - 3:59PM,92,153,122,139,122,105,71,804
4:00PM - 4:59PM,107,185,209,191,221,121,67,1101
5:00PM - 5:59PM,81,227,284,202,178,126,79,1177
6:00PM - 6:59PM,82,206,192,214,173,95,84,1046
7:00PM - 7:59PM,17,46,35,40,39,37,16,230
Totals:,612,1566,1591,1515,1378,1218,503,8383
"Mon, Feb 17 2025 10:40A",,,,,,,,Page: 1/1
