Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 30, 2016 12:00 AM to Sat, Nov 5, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,194,120,136,116,82,0,648
7:00AM - 7:59AM,0,89,74,84,57,51,0,355
8:00AM - 8:59AM,0,238,165,201,192,92,0,888
9:00AM - 9:59AM,0,303,279,307,257,130,0,1276
10:00AM - 10:59AM,105,282,271,319,275,160,251,1663
11:00AM - 11:59AM,97,321,387,287,361,276,255,1984
12:00PM - 12:59PM,93,268,239,289,269,268,268,1694
1:00PM - 1:59PM,102,376,333,323,399,234,316,2083
2:00PM - 2:59PM,119,245,243,247,262,269,344,1729
3:00PM - 3:59PM,152,318,379,342,395,339,245,2170
4:00PM - 4:59PM,225,393,382,385,389,296,220,2290
5:00PM - 5:59PM,251,476,502,474,497,340,206,2746
6:00PM - 6:59PM,258,371,445,402,480,300,197,2453
7:00PM - 7:59PM,147,306,412,364,318,190,114,1851
8:00PM - 8:59PM,151,256,330,324,302,222,90,1675
9:00PM - 9:59PM,154,173,282,296,206,102,72,1285
10:00PM - 10:59PM,56,75,140,165,121,69,44,670
11:00PM - 11:59PM,4,19,44,26,24,20,12,149
Totals:,1914,4703,5027,4971,4920,3440,2634,27609
"Mon, Feb 17 2025 10:57A",,,,,,,,Page: 1/1
