Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 31, 2016 12:00 AM to Sat, Aug 6, 2016 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,0,3,0,0,4
6:00AM - 6:59AM,0,39,51,43,32,38,0,203
7:00AM - 7:59AM,0,45,31,32,31,28,0,167
8:00AM - 8:59AM,0,50,64,63,58,38,0,273
9:00AM - 9:59AM,0,59,61,61,37,56,0,274
10:00AM - 10:59AM,0,45,57,49,59,86,0,296
11:00AM - 11:59AM,0,118,100,115,115,112,3,563
12:00PM - 12:59PM,98,124,127,124,125,101,33,732
1:00PM - 1:59PM,86,103,74,80,117,90,82,632
2:00PM - 2:59PM,74,89,78,85,90,115,86,617
3:00PM - 3:59PM,55,142,123,150,130,92,64,756
4:00PM - 4:59PM,64,213,248,210,158,127,65,1085
5:00PM - 5:59PM,89,258,226,246,188,131,74,1212
6:00PM - 6:59PM,82,207,174,198,190,122,85,1058
7:00PM - 7:59PM,33,27,40,48,27,31,20,226
Totals:,581,1520,1454,1504,1360,1167,512,8098
"Mon, Feb 17 2025 10:42A",,,,,,,,Page: 1/1
