Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, May 2, 2016 12:00 AM to Sun, May 8, 2016 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,1,0,0,0,0,2
7:00AM - 7:59AM,0,0,0,0,0,1,0,1
8:00AM - 8:59AM,0,1,1,0,1,2,0,5
9:00AM - 9:59AM,0,0,1,0,0,0,0,1
10:00AM - 10:59AM,0,0,0,1,1,0,0,2
11:00AM - 11:59AM,1,3,0,1,2,0,0,7
12:00PM - 12:59PM,0,0,1,0,0,0,2,3
1:00PM - 1:59PM,0,0,0,0,0,0,1,1
2:00PM - 2:59PM,1,0,0,2,0,0,0,3
3:00PM - 3:59PM,0,0,1,2,2,0,1,6
4:00PM - 4:59PM,0,0,0,0,0,1,1,2
5:00PM - 5:59PM,1,2,0,0,1,0,1,5
6:00PM - 6:59PM,0,0,2,0,0,0,0,2
7:00PM - 7:59PM,0,0,1,0,0,0,0,1
8:00PM - 8:59PM,0,0,0,0,1,0,0,1
Membership Totals:,3,7,8,6,8,4,6,42
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,4,1,4,1,2,0,12
7:00AM - 7:59AM,0,2,4,2,5,3,0,16
8:00AM - 8:59AM,0,2,2,0,4,0,0,8
9:00AM - 9:59AM,0,1,2,2,1,2,0,8
10:00AM - 10:59AM,7,3,4,4,4,4,4,30
11:00AM - 11:59AM,4,4,5,1,2,2,3,21
12:00PM - 12:59PM,3,1,2,3,1,1,1,12
1:00PM - 1:59PM,0,0,1,1,1,1,1,5
2:00PM - 2:59PM,1,3,1,3,4,0,1,13
3:00PM - 3:59PM,3,4,4,5,3,5,1,25
4:00PM - 4:59PM,7,3,1,2,6,3,1,23
5:00PM - 5:59PM,3,5,5,7,10,3,2,35
6:00PM - 6:59PM,1,8,13,4,7,3,1,37
7:00PM - 7:59PM,2,4,2,2,5,6,2,23
8:00PM - 8:59PM,1,5,1,10,3,0,1,21
9:00PM - 9:59PM,0,0,4,7,2,2,2,17
10:00PM - 10:59PM,0,4,4,4,3,1,2,18
11:00PM - 11:59PM,0,0,0,1,1,0,0,2
Membership Totals:,32,53,56,62,63,38,22,326
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,5,2,4,2,0,0,13
7:00AM - 7:59AM,0,4,3,1,1,1,0,10
8:00AM - 8:59AM,0,0,1,0,0,0,0,1
9:00AM - 9:59AM,0,1,1,1,2,1,0,6
10:00AM - 10:59AM,0,1,4,8,2,5,7,27
11:00AM - 11:59AM,0,4,1,2,2,4,2,15
12:00PM - 12:59PM,2,3,3,1,6,1,2,18
1:00PM - 1:59PM,1,3,9,1,2,4,1,21
2:00PM - 2:59PM,3,1,3,4,7,2,1,21
3:00PM - 3:59PM,4,2,6,5,1,7,1,26
