Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jun 3, 2018 12:00 AM to Sat, Jun 9, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,6,0,0,0,0,6
6:00AM - 6:59AM,0,81,81,93,81,62,0,398
7:00AM - 7:59AM,0,67,85,95,63,55,0,365
8:00AM - 8:59AM,0,181,174,189,153,94,0,791
9:00AM - 9:59AM,2,297,301,294,242,100,0,1236
10:00AM - 10:59AM,192,272,283,229,245,171,166,1558
11:00AM - 11:59AM,95,366,378,349,298,201,162,1849
12:00PM - 12:59PM,148,286,324,295,315,219,110,1697
1:00PM - 1:59PM,165,354,298,314,274,168,142,1715
2:00PM - 2:59PM,161,270,223,320,220,230,153,1577
3:00PM - 3:59PM,151,339,297,337,290,219,141,1774
4:00PM - 4:59PM,174,367,298,369,342,239,146,1935
5:00PM - 5:59PM,109,436,366,359,286,173,131,1860
6:00PM - 6:59PM,166,376,287,285,268,131,110,1623
7:00PM - 7:59PM,138,232,243,191,215,90,100,1209
8:00PM - 8:59PM,167,249,197,201,195,120,118,1247
9:00PM - 9:59PM,133,237,205,188,165,84,100,1112
10:00PM - 10:59PM,89,127,100,94,91,24,28,553
11:00PM - 11:59PM,19,27,39,12,27,0,0,124
Totals:,1909,4564,4185,4214,3770,2380,1607,22629
"Wed, Feb 26 2025 2:57P",,,,,,,,Page: 1/1
