Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 30, 2018 12:00 AM to Sat, Oct 6, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,1,0,3,2,0,7
6:00AM - 6:59AM,0,201,126,200,107,130,0,764
7:00AM - 7:59AM,0,156,133,164,117,103,0,673
8:00AM - 8:59AM,0,230,269,202,211,92,0,1004
9:00AM - 9:59AM,0,371,392,350,314,129,0,1556
10:00AM - 10:59AM,209,349,391,327,328,157,197,1958
11:00AM - 11:59AM,122,499,486,445,363,279,122,2316
12:00PM - 12:59PM,164,366,363,350,270,230,178,1921
1:00PM - 1:59PM,139,407,393,332,305,201,179,1956
2:00PM - 2:59PM,164,327,276,285,220,264,192,1728
3:00PM - 3:59PM,179,398,521,360,406,285,224,2373
4:00PM - 4:59PM,236,531,462,457,359,263,177,2485
5:00PM - 5:59PM,243,641,533,570,422,291,172,2872
6:00PM - 6:59PM,252,555,427,430,388,226,182,2460
7:00PM - 7:59PM,167,529,474,418,245,140,118,2091
8:00PM - 8:59PM,138,313,298,240,197,105,66,1357
9:00PM - 9:59PM,109,176,172,156,130,90,75,908
10:00PM - 10:59PM,39,72,111,71,75,42,43,453
11:00PM - 11:59PM,10,14,3,8,13,13,21,82
Totals:,2171,6136,5831,5365,4473,3042,1946,28964
"Wed, Feb 26 2025 2:42P",,,,,,,,Page: 1/1
