Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 13, 2018 12:00 AM to Sat, May 19, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,4,0,0,1,2,0,7
6:00AM - 6:59AM,0,147,119,124,113,70,0,573
7:00AM - 7:59AM,0,93,84,105,87,63,0,432
8:00AM - 8:59AM,0,212,197,228,169,109,0,915
9:00AM - 9:59AM,2,308,307,333,271,142,0,1363
10:00AM - 10:59AM,166,283,318,261,300,175,153,1656
11:00AM - 11:59AM,80,393,383,351,281,191,118,1797
12:00PM - 12:59PM,97,290,354,314,280,226,104,1665
1:00PM - 1:59PM,99,384,362,355,315,191,156,1862
2:00PM - 2:59PM,130,350,305,304,192,204,107,1592
3:00PM - 3:59PM,130,399,318,376,276,194,129,1822
4:00PM - 4:59PM,130,386,380,391,281,222,130,1920
5:00PM - 5:59PM,123,414,381,424,305,261,108,2016
6:00PM - 6:59PM,156,398,332,347,262,143,109,1747
7:00PM - 7:59PM,151,335,302,261,259,142,73,1523
8:00PM - 8:59PM,139,302,311,265,232,98,82,1429
9:00PM - 9:59PM,136,268,270,230,170,88,104,1266
10:00PM - 10:59PM,65,157,105,142,139,56,59,723
11:00PM - 11:59PM,11,37,36,17,15,10,17,143
Totals:,1615,5160,4864,4828,3948,2587,1449,24451
"Wed, Feb 26 2025 2:54P",,,,,,,,Page: 1/1
