Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 18, 2018 12:00 AM to Sat, Feb 24, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,6,0,0,2,0,8
6:00AM - 6:59AM,0,170,93,160,136,85,0,644
7:00AM - 7:59AM,0,111,117,129,73,99,0,529
8:00AM - 8:59AM,0,187,231,207,160,91,0,876
9:00AM - 9:59AM,1,322,322,343,277,117,2,1384
10:00AM - 10:59AM,147,257,290,292,258,243,290,1777
11:00AM - 11:59AM,192,467,400,378,307,279,190,2213
12:00PM - 12:59PM,165,284,311,300,290,257,240,1847
1:00PM - 1:59PM,184,344,413,360,338,258,237,2134
2:00PM - 2:59PM,193,310,219,308,244,261,281,1816
3:00PM - 3:59PM,231,332,367,351,300,331,272,2184
4:00PM - 4:59PM,222,372,423,364,313,325,242,2261
5:00PM - 5:59PM,268,434,568,590,397,312,162,2731
6:00PM - 6:59PM,240,498,501,533,369,270,158,2569
7:00PM - 7:59PM,205,478,558,456,327,164,101,2289
8:00PM - 8:59PM,198,370,298,403,238,168,94,1769
9:00PM - 9:59PM,184,314,244,259,179,82,59,1321
10:00PM - 10:59PM,65,107,103,100,116,47,52,590
11:00PM - 11:59PM,11,26,25,17,27,14,9,129
Totals:,2506,5383,5489,5550,4349,3405,2389,29071
"Wed, Feb 26 2025 2:40P",,,,,,,,Page: 1/1
