Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 14, 2018 12:00 AM to Sat, Jan 20, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,0,145,182,170,106,0,603
7:00AM - 7:59AM,0,0,145,146,143,101,0,535
8:00AM - 8:59AM,0,0,292,273,244,98,0,907
9:00AM - 9:59AM,0,0,418,418,326,107,0,1269
10:00AM - 10:59AM,162,261,345,358,266,247,231,1870
11:00AM - 11:59AM,133,220,485,466,481,388,225,2398
12:00PM - 12:59PM,179,260,383,326,348,305,195,1996
1:00PM - 1:59PM,220,271,507,380,455,316,299,2448
2:00PM - 2:59PM,246,317,245,358,298,390,258,2112
3:00PM - 3:59PM,237,339,487,394,379,502,262,2600
4:00PM - 4:59PM,236,406,451,486,441,455,249,2724
5:00PM - 5:59PM,323,400,707,700,450,432,201,3213
6:00PM - 6:59PM,191,368,562,608,369,314,143,2555
7:00PM - 7:59PM,225,199,510,572,353,236,96,2191
8:00PM - 8:59PM,137,0,377,406,268,122,67,1377
9:00PM - 9:59PM,93,0,303,242,192,113,78,1021
10:00PM - 10:59PM,65,0,93,74,113,72,63,480
11:00PM - 11:59PM,11,0,16,14,16,14,11,82
Totals:,2458,3041,6471,6403,5312,4319,2378,30382
"Wed, Feb 26 2025 2:33P",,,,,,,,Page: 1/1
