Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 11, 2018 12:00 AM to Sat, Nov 17, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,5,0,7,0,0,12
6:00AM - 6:59AM,0,166,105,153,76,96,0,596
7:00AM - 7:59AM,0,99,88,109,65,72,0,433
8:00AM - 8:59AM,0,166,188,156,171,85,0,766
9:00AM - 9:59AM,0,296,265,286,265,108,2,1222
10:00AM - 10:59AM,132,268,303,276,276,191,213,1659
11:00AM - 11:59AM,131,419,376,383,307,260,175,2051
12:00PM - 12:59PM,145,312,286,338,264,245,145,1735
1:00PM - 1:59PM,142,323,329,287,307,190,152,1730
2:00PM - 2:59PM,138,272,196,231,190,303,159,1489
3:00PM - 3:59PM,173,344,357,297,310,297,118,1896
4:00PM - 4:59PM,186,412,354,352,341,343,117,2105
5:00PM - 5:59PM,231,454,388,369,339,291,117,2189
6:00PM - 6:59PM,198,417,305,380,273,174,72,1819
7:00PM - 7:59PM,185,509,294,309,259,151,72,1779
8:00PM - 8:59PM,123,311,255,300,191,95,56,1331
9:00PM - 9:59PM,79,180,204,169,142,80,42,896
10:00PM - 10:59PM,47,87,102,103,68,74,23,504
11:00PM - 11:59PM,5,25,19,29,19,15,5,117
Totals:,1915,5060,4419,4527,3870,3070,1468,24329
"Wed, Feb 26 2025 2:49P",,,,,,,,Page: 1/1
