Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 27, 2018 12:00 AM to Sat, Jun 2, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,1,0,0,0,2
6:00AM - 6:59AM,0,0,83,119,104,58,0,364
7:00AM - 7:59AM,0,0,75,110,94,61,0,340
8:00AM - 8:59AM,0,0,183,158,156,83,0,580
9:00AM - 9:59AM,0,0,247,308,236,155,0,946
10:00AM - 10:59AM,124,176,262,270,256,203,171,1462
11:00AM - 11:59AM,86,128,351,379,335,238,159,1676
12:00PM - 12:59PM,85,138,284,271,303,219,137,1437
1:00PM - 1:59PM,109,146,357,332,323,202,175,1644
2:00PM - 2:59PM,121,110,254,287,219,249,118,1358
3:00PM - 3:59PM,109,137,333,349,302,245,120,1595
4:00PM - 4:59PM,100,143,307,433,372,272,138,1765
5:00PM - 5:59PM,98,126,337,384,349,227,137,1658
6:00PM - 6:59PM,118,163,346,393,249,204,124,1597
7:00PM - 7:59PM,58,75,286,298,201,170,85,1173
8:00PM - 8:59PM,108,0,257,241,154,112,61,933
9:00PM - 9:59PM,109,0,215,219,199,79,75,896
10:00PM - 10:59PM,56,0,101,140,102,55,52,506
11:00PM - 11:59PM,18,0,20,20,19,9,14,100
Totals:,1299,1342,4299,4712,3973,2841,1566,20032
"Wed, Feb 26 2025 2:56P",,,,,,,,Page: 1/1
