Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 23, 2018 12:00 AM to Sat, Sep 29, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,3,1,1,2,0,7
6:00AM - 6:59AM,0,192,191,163,141,91,0,778
7:00AM - 7:59AM,0,207,134,161,108,91,0,701
8:00AM - 8:59AM,0,290,300,237,232,97,0,1156
9:00AM - 9:59AM,0,430,447,373,373,168,0,1791
10:00AM - 10:59AM,200,406,419,335,340,236,276,2212
11:00AM - 11:59AM,158,568,473,469,400,325,141,2534
12:00PM - 12:59PM,280,456,355,389,308,278,212,2278
1:00PM - 1:59PM,195,478,409,397,358,245,193,2275
2:00PM - 2:59PM,243,379,271,305,215,308,177,1898
3:00PM - 3:59PM,168,478,460,385,400,349,220,2460
4:00PM - 4:59PM,247,493,400,421,387,308,239,2495
5:00PM - 5:59PM,234,658,535,527,440,281,218,2893
6:00PM - 6:59PM,259,571,430,446,359,246,163,2474
7:00PM - 7:59PM,173,522,474,422,303,175,111,2180
8:00PM - 8:59PM,132,339,234,249,266,114,83,1417
9:00PM - 9:59PM,47,138,175,150,180,60,65,815
10:00PM - 10:59PM,16,51,83,76,50,37,33,346
11:00PM - 11:59PM,0,3,6,10,13,10,18,60
Totals:,2352,6659,5799,5516,4874,3421,2149,30770
"Wed, Feb 26 2025 2:41P",,,,,,,,Page: 1/1
