Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 4, 2018 12:00 AM to Sat, Nov 10, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,3,0,1,4,0,0,8
6:00AM - 6:59AM,0,164,166,129,136,94,0,689
7:00AM - 7:59AM,0,123,101,130,113,66,0,533
8:00AM - 8:59AM,0,193,220,165,197,62,0,837
9:00AM - 9:59AM,0,332,320,306,281,123,1,1363
10:00AM - 10:59AM,175,309,309,291,283,182,199,1748
11:00AM - 11:59AM,131,389,405,383,339,270,85,2002
12:00PM - 12:59PM,155,363,283,306,246,206,150,1709
1:00PM - 1:59PM,141,326,347,286,309,215,148,1772
2:00PM - 2:59PM,142,268,223,234,229,241,126,1463
3:00PM - 3:59PM,227,175,396,264,335,304,144,1845
4:00PM - 4:59PM,191,445,341,380,313,264,147,2081
5:00PM - 5:59PM,207,511,423,463,324,262,197,2387
6:00PM - 6:59PM,184,418,299,447,299,170,174,1991
7:00PM - 7:59PM,139,483,350,324,291,159,130,1876
8:00PM - 8:59PM,131,261,184,266,194,130,66,1232
9:00PM - 9:59PM,107,156,128,177,116,70,65,819
10:00PM - 10:59PM,43,112,78,85,64,40,54,476
11:00PM - 11:59PM,7,16,8,19,14,20,3,87
Totals:,1980,5047,4581,4656,4087,2878,1689,24918
"Wed, Feb 26 2025 2:48P",,,,,,,,Page: 1/1
