Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 5, 2018 12:00 AM to Sat, Aug 11, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,49,30,43,42,28,0,192
7:00AM - 7:59AM,0,41,41,42,34,22,0,180
8:00AM - 8:59AM,0,59,66,46,66,34,0,271
9:00AM - 9:59AM,0,47,59,48,35,60,0,249
10:00AM - 10:59AM,0,72,62,76,77,73,0,360
11:00AM - 11:59AM,0,121,90,129,97,111,4,552
12:00PM - 12:59PM,105,163,103,109,113,72,110,775
1:00PM - 1:59PM,56,74,63,57,98,78,60,486
2:00PM - 2:59PM,62,86,87,70,65,75,70,515
3:00PM - 3:59PM,44,113,126,114,95,95,66,653
4:00PM - 4:59PM,74,146,162,143,121,149,66,861
5:00PM - 5:59PM,64,218,248,166,162,140,50,1048
6:00PM - 6:59PM,76,164,168,179,131,99,56,873
7:00PM - 7:59PM,18,29,25,46,44,34,18,214
Totals:,499,1382,1330,1268,1180,1070,500,7229
"Wed, Feb 26 2025 2:35P",,,,,,,,Page: 1/1
