Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jun 24, 2018 12:00 AM to Sat, Jun 30, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,30,44,26,38,24,0,162
7:00AM - 7:59AM,0,22,36,32,36,20,0,146
8:00AM - 8:59AM,0,75,88,64,90,58,0,375
9:00AM - 9:59AM,0,57,57,101,53,65,0,333
10:00AM - 10:59AM,0,65,57,65,69,71,0,327
11:00AM - 11:59AM,0,154,126,147,93,114,14,648
12:00PM - 12:59PM,0,143,103,135,127,116,78,702
1:00PM - 1:59PM,0,98,89,92,114,78,61,532
2:00PM - 2:59PM,0,93,106,75,71,82,76,503
3:00PM - 3:59PM,0,129,107,142,139,106,49,672
4:00PM - 4:59PM,0,143,168,159,161,130,55,816
5:00PM - 5:59PM,0,183,235,177,218,115,49,977
6:00PM - 6:59PM,0,100,157,110,108,93,55,623
7:00PM - 7:59PM,0,33,53,31,34,29,29,209
Totals:,0,1325,1426,1356,1351,1101,466,7025
"Wed, Feb 26 2025 2:59P",,,,,,,,Page: 1/1
