Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 22, 2018 12:00 AM to Sat, Jul 28, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,40,26,43,33,39,0,181
7:00AM - 7:59AM,0,48,31,51,36,35,0,201
8:00AM - 8:59AM,0,68,56,49,60,38,0,271
9:00AM - 9:59AM,0,41,46,61,54,52,0,254
10:00AM - 10:59AM,0,85,72,73,81,96,0,407
11:00AM - 11:59AM,3,122,103,109,79,103,0,519
12:00PM - 12:59PM,87,108,126,100,82,103,104,710
1:00PM - 1:59PM,46,89,94,82,63,86,41,501
2:00PM - 2:59PM,75,76,86,72,75,79,69,532
3:00PM - 3:59PM,68,102,112,120,108,119,66,695
4:00PM - 4:59PM,56,166,161,162,146,123,65,879
5:00PM - 5:59PM,54,226,189,206,179,127,70,1051
6:00PM - 6:59PM,69,199,186,147,164,110,59,934
7:00PM - 7:59PM,20,61,70,42,35,36,23,287
8:00PM - 8:59PM,0,0,0,0,4,0,0,4
Totals:,478,1431,1358,1317,1199,1146,497,7426
"Wed, Feb 26 2025 2:33P",,,,,,,,Page: 1/1
