Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Dec 2, 2018 12:00 AM to Sat, Dec 8, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,4,4,3,0,0,0,11
6:00AM - 6:59AM,0,73,58,64,36,37,0,268
7:00AM - 7:59AM,0,56,57,40,44,29,0,226
8:00AM - 8:59AM,0,78,78,63,52,27,0,298
9:00AM - 9:59AM,1,129,109,61,69,0,0,369
10:00AM - 10:59AM,185,151,124,117,91,0,0,668
11:00AM - 11:59AM,105,234,187,176,134,94,0,930
12:00PM - 12:59PM,112,184,161,129,148,156,0,890
1:00PM - 1:59PM,121,139,193,123,108,103,0,787
2:00PM - 2:59PM,127,157,158,152,139,107,0,840
3:00PM - 3:59PM,162,145,172,215,144,108,0,946
4:00PM - 4:59PM,159,233,219,254,205,140,0,1210
5:00PM - 5:59PM,176,253,221,292,152,215,0,1309
6:00PM - 6:59PM,144,195,194,179,139,181,0,1032
7:00PM - 7:59PM,140,171,217,122,66,138,0,854
8:00PM - 8:59PM,116,136,132,88,0,0,0,472
9:00PM - 9:59PM,78,111,97,75,0,0,0,361
10:00PM - 10:59PM,60,52,52,43,0,0,0,207
11:00PM - 11:59PM,9,12,13,11,0,0,0,45
Totals:,1695,2513,2446,2207,1527,1335,0,11723
"Wed, Feb 26 2025 2:52P",,,,,,,,Page: 1/1
