Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 4, 2018 12:00 AM to Sat, Mar 10, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,1,4,1,0,6
6:00AM - 6:59AM,0,186,105,148,154,84,0,677
7:00AM - 7:59AM,0,163,117,122,77,58,0,537
8:00AM - 8:59AM,0,187,212,199,232,94,0,924
9:00AM - 9:59AM,0,333,358,323,268,125,0,1407
10:00AM - 10:59AM,189,291,291,299,275,223,249,1817
11:00AM - 11:59AM,199,402,449,404,396,264,183,2297
12:00PM - 12:59PM,179,314,316,287,296,290,190,1872
1:00PM - 1:59PM,157,366,394,318,354,230,203,2022
2:00PM - 2:59PM,245,328,270,304,250,283,196,1876
3:00PM - 3:59PM,234,338,334,344,308,366,180,2104
4:00PM - 4:59PM,271,368,407,399,318,319,195,2277
5:00PM - 5:59PM,208,502,572,599,411,355,174,2821
6:00PM - 6:59PM,185,518,479,382,333,242,179,2318
7:00PM - 7:59PM,198,446,448,408,344,176,132,2152
8:00PM - 8:59PM,184,366,354,449,216,100,98,1767
9:00PM - 9:59PM,152,303,281,231,189,53,84,1293
10:00PM - 10:59PM,69,138,130,179,105,54,71,746
11:00PM - 11:59PM,10,22,16,33,16,23,13,133
Totals:,2480,5571,5533,5429,4546,3340,2147,29046
"Wed, Feb 26 2025 2:42P",,,,,,,,Page: 1/1
