Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 7, 2018 12:00 AM to Sat, Jan 13, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,3,3,0,0,0,7
6:00AM - 6:59AM,0,243,115,189,174,89,0,810
7:00AM - 7:59AM,0,215,150,166,108,85,0,724
8:00AM - 8:59AM,0,336,305,335,245,102,0,1323
9:00AM - 9:59AM,0,516,430,455,347,140,2,1890
10:00AM - 10:59AM,0,432,353,385,297,261,228,1956
11:00AM - 11:59AM,0,501,508,453,391,384,217,2454
12:00PM - 12:59PM,0,391,402,359,321,265,172,1910
1:00PM - 1:59PM,0,488,488,441,425,310,203,2355
2:00PM - 2:59PM,0,399,299,339,297,347,228,1909
3:00PM - 3:59PM,2,425,473,368,404,383,201,2256
4:00PM - 4:59PM,0,441,503,495,450,399,211,2499
5:00PM - 5:59PM,0,493,686,651,502,377,204,2913
6:00PM - 6:59PM,635,515,537,557,440,289,159,3132
7:00PM - 7:59PM,210,386,454,429,347,171,117,2114
8:00PM - 8:59PM,163,281,289,292,225,126,103,1479
9:00PM - 9:59PM,82,247,213,168,150,58,57,975
10:00PM - 10:59PM,44,63,76,64,63,48,57,415
11:00PM - 11:59PM,4,10,8,7,11,22,12,74
Totals:,1140,6383,6292,6156,5197,3856,2171,31195
"Wed, Feb 26 2025 2:32P",,,,,,,,Page: 1/1
