Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 25, 2018 12:00 AM to Sat, Dec 1, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,3,5,2,6,1,0,17
6:00AM - 6:59AM,0,122,103,115,64,79,0,483
7:00AM - 7:59AM,0,90,75,99,71,73,0,408
8:00AM - 8:59AM,0,163,183,157,165,90,0,758
9:00AM - 9:59AM,0,245,246,271,272,110,0,1144
10:00AM - 10:59AM,109,254,301,254,265,171,190,1544
11:00AM - 11:59AM,101,372,372,364,333,248,132,1922
12:00PM - 12:59PM,86,324,238,337,237,177,144,1543
1:00PM - 1:59PM,86,296,306,290,289,221,107,1595
2:00PM - 2:59PM,92,271,230,241,188,240,165,1427
3:00PM - 3:59PM,132,292,368,316,301,266,178,1853
4:00PM - 4:59PM,159,380,333,346,310,259,191,1978
5:00PM - 5:59PM,165,452,358,388,290,287,196,2136
6:00PM - 6:59PM,125,333,292,346,282,190,182,1750
7:00PM - 7:59PM,115,387,305,296,285,107,145,1640
8:00PM - 8:59PM,91,290,238,184,188,117,87,1195
9:00PM - 9:59PM,59,173,129,137,119,111,92,820
10:00PM - 10:59PM,53,116,85,72,63,49,46,484
11:00PM - 11:59PM,8,17,17,11,22,10,8,93
Totals:,1381,4580,4184,4226,3750,2806,1863,22790
"Wed, Feb 26 2025 2:51P",,,,,,,,Page: 1/1
