Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 19, 2018 12:00 AM to Sat, Aug 25, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,45,88,35,30,13,0,211
7:00AM - 7:59AM,0,34,41,32,21,25,0,153
8:00AM - 8:59AM,0,31,28,29,29,26,0,143
9:00AM - 9:59AM,0,37,35,34,35,44,0,185
10:00AM - 10:59AM,0,60,63,45,33,51,0,252
11:00AM - 11:59AM,0,119,84,122,86,109,0,520
12:00PM - 12:59PM,81,80,84,91,71,104,0,511
1:00PM - 1:59PM,48,68,64,53,53,70,0,356
2:00PM - 2:59PM,43,70,78,54,57,83,0,385
3:00PM - 3:59PM,60,113,109,83,67,85,0,517
4:00PM - 4:59PM,50,150,156,145,131,89,0,721
5:00PM - 5:59PM,54,165,165,164,171,140,0,859
6:00PM - 6:59PM,44,147,118,108,121,105,0,643
7:00PM - 7:59PM,15,34,26,33,31,26,0,165
Totals:,395,1153,1139,1028,936,970,0,5621
"Wed, Feb 26 2025 2:36P",,,,,,,,Page: 1/1
