Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 9, 2018 12:00 AM to Sat, Sep 15, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
9:00AM - 9:59AM,0,8,1,0,0,1,0,10
10:00AM - 10:59AM,0,101,79,85,65,90,0,420
11:00AM - 11:59AM,0,124,96,100,85,108,0,513
12:00PM - 12:59PM,0,77,75,87,58,82,0,379
1:00PM - 1:59PM,0,65,62,64,55,64,0,310
2:00PM - 2:59PM,0,70,58,57,64,65,0,314
3:00PM - 3:59PM,0,77,64,57,67,78,0,343
4:00PM - 4:59PM,0,144,138,114,115,101,0,612
5:00PM - 5:59PM,0,166,133,120,89,82,0,590
6:00PM - 6:59PM,0,113,102,111,101,67,0,494
7:00PM - 7:59PM,0,23,22,26,21,14,0,106
Totals:,0,968,830,821,720,752,0,4091
"Wed, Feb 26 2025 2:39P",,,,,,,,Page: 1/1
