Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 21, 2018 12:00 AM to Sat, Jan 27, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,0,1,1,0,3
6:00AM - 6:59AM,0,277,137,249,160,112,0,935
7:00AM - 7:59AM,0,178,134,177,92,108,0,689
8:00AM - 8:59AM,0,275,260,238,249,87,0,1109
9:00AM - 9:59AM,1,387,386,391,274,142,10,1591
10:00AM - 10:59AM,166,339,295,304,262,245,228,1839
11:00AM - 11:59AM,168,460,446,438,394,306,207,2419
12:00PM - 12:59PM,161,322,365,310,326,261,196,1941
1:00PM - 1:59PM,151,417,437,384,415,287,241,2332
2:00PM - 2:59PM,161,374,258,358,257,361,212,1981
3:00PM - 3:59PM,249,402,442,365,379,411,229,2477
4:00PM - 4:59PM,202,450,514,446,419,382,247,2660
5:00PM - 5:59PM,232,647,605,676,608,405,182,3355
6:00PM - 6:59PM,260,646,611,576,438,289,199,3019
7:00PM - 7:59PM,307,624,467,490,392,189,134,2603
8:00PM - 8:59PM,183,502,416,366,240,167,116,1990
9:00PM - 9:59PM,116,314,260,320,249,108,82,1449
10:00PM - 10:59PM,65,120,90,102,106,55,58,596
11:00PM - 11:59PM,11,20,20,12,26,12,8,109
Totals:,2433,6755,6143,6202,5287,3928,2349,33097
"Wed, Feb 26 2025 2:34P",,,,,,,,Page: 1/1
