Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 12, 2018 12:00 AM to Sat, Aug 18, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,29,33,38,45,27,0,172
7:00AM - 7:59AM,0,47,41,36,24,26,0,174
8:00AM - 8:59AM,0,49,58,42,43,39,0,231
9:00AM - 9:59AM,0,55,51,52,48,41,0,247
10:00AM - 10:59AM,0,71,73,87,66,64,0,361
11:00AM - 11:59AM,0,124,104,121,66,124,0,539
12:00PM - 12:59PM,82,129,89,78,71,81,105,635
1:00PM - 1:59PM,47,89,72,74,55,73,52,462
2:00PM - 2:59PM,63,82,69,57,53,50,42,416
3:00PM - 3:59PM,58,123,90,85,65,59,38,518
4:00PM - 4:59PM,52,108,126,131,135,97,33,682
5:00PM - 5:59PM,68,211,194,162,180,100,52,967
6:00PM - 6:59PM,59,129,121,138,108,71,43,669
7:00PM - 7:59PM,15,32,22,36,25,13,13,156
Totals:,444,1278,1143,1137,984,865,378,6229
"Wed, Feb 26 2025 2:35P",,,,,,,,Page: 1/1
