Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 8, 2018 12:00 AM to Sat, Apr 14, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,0,0,1,0,2
6:00AM - 6:59AM,0,201,120,192,102,69,0,684
7:00AM - 7:59AM,0,168,120,120,112,81,0,601
8:00AM - 8:59AM,0,296,277,258,218,119,0,1168
9:00AM - 9:59AM,0,409,356,401,320,144,1,1631
10:00AM - 10:59AM,214,335,379,332,306,247,265,2078
11:00AM - 11:59AM,166,513,489,461,430,270,159,2488
12:00PM - 12:59PM,179,342,383,331,351,315,162,2063
1:00PM - 1:59PM,178,486,428,438,402,253,199,2384
2:00PM - 2:59PM,201,358,349,333,289,331,161,2022
3:00PM - 3:59PM,198,451,480,422,359,330,193,2433
4:00PM - 4:59PM,229,455,504,425,379,363,192,2547
5:00PM - 5:59PM,222,512,617,498,455,366,174,2844
6:00PM - 6:59PM,285,480,487,527,351,216,157,2503
7:00PM - 7:59PM,192,487,403,352,336,160,137,2067
8:00PM - 8:59PM,181,383,351,346,271,136,121,1789
9:00PM - 9:59PM,155,283,219,208,172,89,96,1222
10:00PM - 10:59PM,78,122,125,102,104,57,87,675
11:00PM - 11:59PM,18,12,22,22,24,24,14,136
Totals:,2496,6294,6109,5768,4981,3571,2118,31337
"Wed, Feb 26 2025 2:49P",,,,,,,,Page: 1/1
