Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 28, 2018 12:00 AM to Sat, Nov 3, 2018 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,4,1,3,2,1,0,11
6:00AM - 6:59AM,0,161,110,223,80,89,0,663
7:00AM - 7:59AM,0,102,99,108,76,78,0,463
8:00AM - 8:59AM,0,154,183,168,119,80,0,704
9:00AM - 9:59AM,4,308,292,305,237,107,2,1255
10:00AM - 10:59AM,96,261,307,298,221,158,203,1544
11:00AM - 11:59AM,117,388,365,319,283,283,112,1867
12:00PM - 12:59PM,122,311,274,311,234,253,103,1608
1:00PM - 1:59PM,120,288,311,292,279,220,81,1591
2:00PM - 2:59PM,117,211,228,238,183,275,69,1321
3:00PM - 3:59PM,167,314,363,306,264,281,71,1766
4:00PM - 4:59PM,171,342,346,357,363,297,106,1982
5:00PM - 5:59PM,182,448,424,419,365,288,87,2213
6:00PM - 6:59PM,201,422,365,326,310,191,80,1895
7:00PM - 7:59PM,128,444,368,255,268,140,71,1674
8:00PM - 8:59PM,126,300,252,169,216,111,53,1227
9:00PM - 9:59PM,71,177,154,91,183,109,54,839
10:00PM - 10:59PM,45,62,72,67,68,76,51,441
11:00PM - 11:59PM,5,14,19,14,26,19,10,107
Totals:,1672,4711,4533,4269,3777,3056,1153,23171
"Wed, Feb 26 2025 2:47P",,,,,,,,Page: 1/1
