Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Aug 6, 2018 12:00 AM to Sun, Aug 12, 2018 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,0,0,0,0,0,1
7:00AM - 7:59AM,0,1,1,0,0,0,0,2
9:00AM - 9:59AM,0,0,1,0,1,0,0,2
10:00AM - 10:59AM,0,0,0,0,0,1,0,1
11:00AM - 11:59AM,0,0,0,1,2,2,0,5
12:00PM - 12:59PM,0,1,2,2,1,0,0,6
1:00PM - 1:59PM,0,0,1,0,0,2,1,4
2:00PM - 2:59PM,1,0,1,0,1,0,0,3
3:00PM - 3:59PM,1,3,3,6,0,0,2,15
4:00PM - 4:59PM,1,1,1,1,2,2,1,9
5:00PM - 5:59PM,0,1,4,3,2,6,0,16
6:00PM - 6:59PM,0,2,2,1,2,0,0,7
7:00PM - 7:59PM,0,0,0,2,0,0,0,2
Membership Totals:,3,10,16,16,11,13,4,73
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,1,3,1,1,1,0,7
7:00AM - 7:59AM,0,2,3,4,2,1,0,12
8:00AM - 8:59AM,0,3,1,0,3,2,0,9
9:00AM - 9:59AM,0,2,2,4,2,3,0,13
10:00AM - 10:59AM,0,4,2,1,0,4,0,11
11:00AM - 11:59AM,0,5,2,6,1,6,0,20
12:00PM - 12:59PM,4,1,1,2,1,3,5,17
1:00PM - 1:59PM,2,2,0,1,1,2,1,9
2:00PM - 2:59PM,1,4,1,4,2,2,1,15
3:00PM - 3:59PM,4,3,4,5,1,4,1,22
4:00PM - 4:59PM,2,8,6,5,6,3,2,32
5:00PM - 5:59PM,1,6,3,13,6,5,2,36
6:00PM - 6:59PM,2,13,7,15,9,8,1,55
7:00PM - 7:59PM,0,2,1,0,0,1,0,4
Membership Totals:,16,56,36,61,35,45,13,262
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,0,2,1,3,2,0,8
7:00AM - 7:59AM,0,3,3,1,3,1,0,11
8:00AM - 8:59AM,0,1,2,2,5,1,0,11
9:00AM - 9:59AM,0,2,4,3,1,2,0,12
10:00AM - 10:59AM,0,2,3,2,1,4,0,12
11:00AM - 11:59AM,0,4,1,7,1,2,1,16
12:00PM - 12:59PM,7,4,1,1,3,1,3,20
1:00PM - 1:59PM,3,1,0,3,5,2,2,16
2:00PM - 2:59PM,6,2,14,2,2,3,4,33
3:00PM - 3:59PM,0,5,11,0,1,8,2,27
4:00PM - 4:59PM,1,6,3,3,5,1,3,22
5:00PM - 5:59PM,1,6,3,2,5,2,1,20
6:00PM - 6:59PM,2,4,11,5,3,8,2,35
7:00PM - 7:59PM,0,0,1,2,3,2,1,9
Membership Totals:,20,40,59,34,41,39,19,252
Membership Type: Community Membership,,,,,,,,
