Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jan 6, 2020 12:00 AM to Sun, Jan 12, 2020 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,1,1,2,1,0,6
7:00AM - 7:59AM,0,1,2,1,0,1,0,5
8:00AM - 8:59AM,0,1,1,0,0,2,0,4
9:00AM - 9:59AM,0,0,1,0,1,2,0,4
10:00AM - 10:59AM,4,1,1,2,4,4,1,17
11:00AM - 11:59AM,0,2,1,1,4,1,3,12
12:00PM - 12:59PM,1,2,5,1,1,1,0,11
1:00PM - 1:59PM,2,2,0,0,2,2,2,10
2:00PM - 2:59PM,0,0,0,1,0,3,2,6
3:00PM - 3:59PM,0,4,0,0,1,1,2,8
4:00PM - 4:59PM,1,0,3,0,4,2,1,11
5:00PM - 5:59PM,1,1,1,2,1,2,1,9
6:00PM - 6:59PM,0,5,1,2,4,1,0,13
7:00PM - 7:59PM,1,0,0,0,0,0,0,1
8:00PM - 8:59PM,0,2,0,0,1,1,0,4
9:00PM - 9:59PM,0,0,0,1,0,0,0,1
10:00PM - 10:59PM,1,0,1,0,0,0,0,2
Membership Totals:,11,22,18,12,25,24,12,124
Membership Type: Alumni Members,,,,,,,,
5:00AM - 5:59AM,0,0,1,0,0,0,0,1
6:00AM - 6:59AM,0,4,5,3,3,3,0,18
7:00AM - 7:59AM,0,3,1,1,1,2,0,8
8:00AM - 8:59AM,0,1,3,2,2,3,0,11
9:00AM - 9:59AM,0,2,3,1,3,2,0,11
10:00AM - 10:59AM,5,3,2,3,2,3,4,22
11:00AM - 11:59AM,0,4,1,6,3,3,3,20
12:00PM - 12:59PM,2,4,2,4,2,6,2,22
1:00PM - 1:59PM,1,6,2,4,4,2,2,21
2:00PM - 2:59PM,5,2,1,2,2,4,1,17
3:00PM - 3:59PM,3,4,4,2,1,1,2,17
4:00PM - 4:59PM,1,4,3,3,0,3,1,15
5:00PM - 5:59PM,2,13,5,8,3,6,1,38
6:00PM - 6:59PM,2,8,5,7,5,4,3,34
7:00PM - 7:59PM,1,1,6,3,1,4,1,17
8:00PM - 8:59PM,1,3,2,1,0,1,0,8
9:00PM - 9:59PM,0,1,0,2,0,0,0,3
10:00PM - 10:59PM,1,0,2,1,1,0,1,6
Membership Totals:,24,63,48,53,33,47,21,289
Membership Type: Club Sports - Swim - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,0,1,1,1,0,0,3
7:00PM - 7:59PM,0,0,1,1,3,0,0,5
Membership Totals:,0,0,2,2,4,0,0,8
Membership Type: Club Sports - Wushu - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,1,0,1,0,0,0,2
Membership Totals:,0,1,0,1,0,0,0,2
Membership Type: Club Sports- Wrestling - Limited Hours,,,,,,,,
