Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Mar 13, 2017 12:00 AM to Sun, Mar 19, 2017 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,2,0,1,1,0,4
7:00AM - 7:59AM,0,1,3,0,3,1,0,8
8:00AM - 8:59AM,0,1,2,1,0,2,0,6
9:00AM - 9:59AM,0,2,0,0,0,0,0,2
10:00AM - 10:59AM,0,1,0,0,0,0,1,2
11:00AM - 11:59AM,0,2,1,2,1,3,0,9
12:00PM - 12:59PM,2,0,0,1,0,1,2,6
1:00PM - 1:59PM,0,1,1,2,0,1,3,8
2:00PM - 2:59PM,1,2,0,0,0,0,3,6
3:00PM - 3:59PM,1,1,2,2,2,0,0,8
4:00PM - 4:59PM,0,2,1,0,1,3,0,7
5:00PM - 5:59PM,0,0,2,3,1,1,0,7
6:00PM - 6:59PM,0,4,1,1,0,0,0,6
8:00PM - 8:59PM,0,0,0,0,1,0,0,1
Membership Totals:,4,17,15,12,10,13,9,80
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,3,1,3,3,4,0,14
7:00AM - 7:59AM,0,1,3,2,0,3,0,9
8:00AM - 8:59AM,0,1,1,2,1,3,0,8
9:00AM - 9:59AM,0,4,4,6,5,2,0,21
10:00AM - 10:59AM,6,5,4,3,3,2,4,27
11:00AM - 11:59AM,4,4,3,6,5,3,1,26
12:00PM - 12:59PM,3,2,1,1,3,3,1,14
1:00PM - 1:59PM,3,0,3,0,2,1,1,10
2:00PM - 2:59PM,2,6,0,1,1,5,2,17
3:00PM - 3:59PM,3,1,5,4,3,1,4,21
4:00PM - 4:59PM,3,9,2,3,4,2,4,27
5:00PM - 5:59PM,3,9,11,7,5,3,3,41
6:00PM - 6:59PM,4,4,5,2,7,3,5,30
7:00PM - 7:59PM,1,4,3,6,2,6,3,25
8:00PM - 8:59PM,2,1,5,4,4,1,3,20
9:00PM - 9:59PM,0,3,0,1,5,2,0,11
10:00PM - 10:59PM,1,1,0,0,0,2,1,5
11:00PM - 11:59PM,0,0,1,1,0,0,0,2
Membership Totals:,35,58,52,52,53,46,32,328
Membership Type: Class MWF,,,,,,,,
10:00AM - 10:59AM,0,0,0,0,0,1,0,1
Membership Totals:,0,0,0,0,0,1,0,1
Membership Type: Class TU/TR,,,,,,,,
10:00AM - 10:59AM,0,0,0,0,1,0,0,1
11:00AM - 11:59AM,0,0,1,0,0,0,0,1
Membership Totals:,0,0,1,0,1,0,0,2
Membership Type: Club Sports- W Water Polo- Limited Hours,,,,,,,,
7:00PM - 7:59PM,0,0,0,1,0,0,0,1
8:00PM - 8:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,0,1,1,0,0,2
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,5,8,5,4,4,0,26
