Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 3, 2021 12:00 AM to Sat, Oct 9, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,7,0,0,6,4,0,17
6:00AM - 6:59AM,0,100,141,113,99,67,0,520
7:00AM - 7:59AM,0,154,92,143,73,54,0,516
8:00AM - 8:59AM,0,198,163,192,125,104,0,782
9:00AM - 9:59AM,103,249,241,214,188,104,75,1174
10:00AM - 10:59AM,91,235,205,226,189,161,108,1215
11:00AM - 11:59AM,107,338,266,303,219,158,103,1494
12:00PM - 12:59PM,102,172,194,153,172,143,128,1064
1:00PM - 1:59PM,145,251,202,182,155,184,160,1279
2:00PM - 2:59PM,152,243,195,184,151,207,166,1298
3:00PM - 3:59PM,161,299,254,246,218,232,180,1590
4:00PM - 4:59PM,179,343,299,243,239,261,154,1718
5:00PM - 5:59PM,146,383,364,304,260,205,119,1781
6:00PM - 6:59PM,134,414,365,396,303,121,93,1826
7:00PM - 7:59PM,134,320,269,284,256,109,68,1440
8:00PM - 8:59PM,44,182,189,188,180,24,24,831
9:00PM - 9:59PM,0,137,138,116,81,0,0,472
10:00PM - 10:59PM,0,16,17,19,19,0,0,71
Totals:,1498,4041,3594,3506,2933,2138,1378,19088
"Wed, Feb 26 2025 3:58P",,,,,,,,Page: 1/1
