Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 14, 2021 12:00 AM to Sat, Nov 20, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,3,0,3,3,0,0,9
6:00AM - 6:59AM,0,87,110,112,85,74,0,468
7:00AM - 7:59AM,0,120,74,103,46,76,0,419
8:00AM - 8:59AM,0,157,145,142,96,62,3,605
9:00AM - 9:59AM,53,175,157,166,181,82,69,883
10:00AM - 10:59AM,71,198,196,175,179,140,87,1046
11:00AM - 11:59AM,68,254,242,232,210,141,100,1247
12:00PM - 12:59PM,84,176,176,168,144,142,130,1020
1:00PM - 1:59PM,127,209,188,179,175,164,163,1205
2:00PM - 2:59PM,115,197,211,174,177,192,169,1235
3:00PM - 3:59PM,153,208,205,177,220,178,92,1233
4:00PM - 4:59PM,150,274,262,197,220,224,87,1414
5:00PM - 5:59PM,146,321,355,364,252,198,90,1726
6:00PM - 6:59PM,112,373,338,321,335,153,59,1691
7:00PM - 7:59PM,118,301,282,260,234,114,86,1395
8:00PM - 8:59PM,37,292,191,192,164,27,22,925
9:00PM - 9:59PM,0,128,125,100,99,0,0,452
10:00PM - 10:59PM,0,18,23,19,9,0,0,69
Totals:,1234,3491,3280,3084,2829,1967,1157,17042
"Wed, Feb 26 2025 4:07P",,,,,,,,Page: 1/1
