Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 26, 2021 12:00 AM to Sat, Oct 2, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,19,0,8,0,0,0,27
6:00AM - 6:59AM,0,139,136,144,75,75,0,569
7:00AM - 7:59AM,0,192,134,159,85,60,0,630
8:00AM - 8:59AM,0,297,200,203,146,112,0,958
9:00AM - 9:59AM,87,286,302,250,271,134,79,1409
10:00AM - 10:59AM,87,308,240,258,235,174,101,1403
11:00AM - 11:59AM,133,385,310,331,264,205,97,1725
12:00PM - 12:59PM,184,218,213,175,206,184,97,1277
1:00PM - 1:59PM,178,280,237,231,231,206,138,1501
2:00PM - 2:59PM,211,276,236,267,236,240,111,1577
3:00PM - 3:59PM,280,308,333,197,273,277,107,1775
4:00PM - 4:59PM,167,425,379,262,280,284,141,1938
5:00PM - 5:59PM,170,443,400,397,275,215,203,2103
6:00PM - 6:59PM,103,373,368,379,337,186,129,1875
7:00PM - 7:59PM,85,239,272,241,264,118,107,1326
8:00PM - 8:59PM,23,140,179,215,184,42,33,816
9:00PM - 9:59PM,0,67,70,106,83,0,0,326
10:00PM - 10:59PM,0,11,13,10,14,0,0,48
Totals:,1708,4406,4022,3833,3459,2512,1343,21283
"Wed, Feb 26 2025 3:57P",,,,,,,,Page: 1/1
